시간대_매출금액,기준_년,기준_분기,상권_코드,행정동_코드,시간대_유동인구_수,평일_유동인구_수_평균,주말_유동인구_수_평균,총_직장_인구_수,총_상주인구_수,총_가구_수,집객시설_수,월_평균_소득_금액,소득_구간_코드,지출_총금액,시간대_레이블,상권_구분_코드_레이블
555412132.0,2021,1,3120200,11680565.0,236391.0,199259.0,155220.0,9363.0,976.0,565.0,81.0,3402858.0,7.0,1006064987.0,2,2
178098052.0,2021,1,3120200,11680565.0,146098.0,199259.0,155220.0,9363.0,976.0,565.0,81.0,3402858.0,7.0,1006064987.0,1,2
234664350.0,2021,1,3120201,11680640.0,123593.0,177848.2,144430.0,11549.0,1880.0,1108.0,36.0,3463488.0,7.0,1479305382.0,6,2
304550716.0,2021,1,3120201,11680640.0,205185.0,177848.2,144430.0,11549.0,1880.0,1108.0,36.0,3463488.0,7.0,1479305382.0,5,2
164967067.0,2021,1,3120201,11680640.0,183174.0,177848.2,144430.0,11549.0,1880.0,1108.0,36.0,3463488.0,7.0,1479305382.0,4,2
199937204.0,2021,1,3120201,11680640.0,184736.0,177848.2,144430.0,11549.0,1880.0,1108.0,36.0,3463488.0,7.0,1479305382.0,3,2
238173010.0,2021,1,3120201,11680640.0,253290.0,177848.2,144430.0,11549.0,1880.0,1108.0,36.0,3463488.0,7.0,1479305382.0,2,2
111435011.0,2021,1,3120201,11680640.0,228122.0,177848.2,144430.0,11549.0,1880.0,1108.0,36.0,3463488.0,7.0,1479305382.0,1,2
211518040.0,2021,1,3120202,11680545.0,185092.0,325727.8,268304.0,11735.0,1843.0,793.0,77.0,4378212.0,8.0,1694893928.0,6,2
338244677.0,2021,1,3120202,11680545.0,500535.0,325727.8,268304.0,11735.0,1843.0,793.0,77.0,4378212.0,8.0,1694893928.0,5,2
287012967.0,2021,1,3120202,11680545.0,451732.0,325727.8,268304.0,11735.0,1843.0,793.0,77.0,4378212.0,8.0,1694893928.0,4,2
269235974.0,2021,1,3120202,11680545.0,415059.0,325727.8,268304.0,11735.0,1843.0,793.0,77.0,4378212.0,8.0,1694893928.0,3,2
205571524.0,2021,1,3120202,11680545.0,372044.0,325727.8,268304.0,11735.0,1843.0,793.0,77.0,4378212.0,8.0,1694893928.0,2,2
73349806.0,2021,1,3120202,11680545.0,240785.0,325727.8,268304.0,11735.0,1843.0,793.0,77.0,4378212.0,8.0,1694893928.0,1,2
581648603.0,2021,1,3120203,11680531.0,211035.0,327791.4,234884.0,7726.0,1522.0,920.0,88.0,3950137.0,8.0,1470778245.0,6,2
760526947.0,2021,1,3120203,11680531.0,415722.0,327791.4,234884.0,7726.0,1522.0,920.0,88.0,3950137.0,8.0,1470778245.0,5,2
418980789.0,2021,1,3120203,11680531.0,363818.0,327791.4,234884.0,7726.0,1522.0,920.0,88.0,3950137.0,8.0,1470778245.0,4,2
479868838.0,2021,1,3120203,11680531.0,355480.0,327791.4,234884.0,7726.0,1522.0,920.0,88.0,3950137.0,8.0,1470778245.0,3,2
487430201.0,2021,1,3120203,11680531.0,411416.0,327791.4,234884.0,7726.0,1522.0,920.0,88.0,3950137.0,8.0,1470778245.0,2,2
214214553.0,2021,1,3120203,11680531.0,351255.0,327791.4,234884.0,7726.0,1522.0,920.0,88.0,3950137.0,8.0,1470778245.0,1,2
387332306.0,2021,1,3120204,11680640.0,142333.0,287989.0,153634.5,41471.0,1595.0,1127.0,30.0,3950805.0,8.0,1790026304.0,6,2
401422791.0,2021,1,3120204,11680640.0,324788.0,287989.0,153634.5,41471.0,1595.0,1127.0,30.0,3950805.0,8.0,1790026304.0,5,2
237369384.0,2021,1,3120204,11680640.0,341547.0,287989.0,153634.5,41471.0,1595.0,1127.0,30.0,3950805.0,8.0,1790026304.0,4,2
266274003.0,2021,1,3120204,11680640.0,343285.0,287989.0,153634.5,41471.0,1595.0,1127.0,30.0,3950805.0,8.0,1790026304.0,3,2
235115705.0,2021,1,3120204,11680640.0,382852.0,287989.0,153634.5,41471.0,1595.0,1127.0,30.0,3950805.0,8.0,1790026304.0,2,2
185035957.0,2021,1,3120204,11680640.0,212407.0,287989.0,153634.5,41471.0,1595.0,1127.0,30.0,3950805.0,8.0,1790026304.0,1,2
116420953.0,2021,1,3120205,11680656.0,47288.0,80608.8,55767.5,13950.0,1116.0,592.0,22.0,3506683.0,7.0,1848282139.0,6,2
163743257.0,2021,1,3120205,11680656.0,100900.0,80608.8,55767.5,13950.0,1116.0,592.0,22.0,3506683.0,7.0,1848282139.0,5,2
90999702.0,2021,1,3120205,11680656.0,95671.0,80608.8,55767.5,13950.0,1116.0,592.0,22.0,3506683.0,7.0,1848282139.0,4,2
121970746.0,2021,1,3120205,11680656.0,91691.0,80608.8,55767.5,13950.0,1116.0,592.0,22.0,3506683.0,7.0,1848282139.0,3,2
169706130.0,2021,1,3120205,11680656.0,103690.0,80608.8,55767.5,13950.0,1116.0,592.0,22.0,3506683.0,7.0,1848282139.0,2,2
40555697.0,2021,1,3120205,11680656.0,75342.0,80608.8,55767.5,13950.0,1116.0,592.0,22.0,3506683.0,7.0,1848282139.0,1,2
394508741.0,2021,1,3120206,11680650.0,124234.0,179334.6,140000.0,5243.0,4115.0,2106.0,45.0,3882226.0,8.0,1721637065.0,6,2
604940445.0,2021,1,3120206,11680650.0,192103.0,179334.6,140000.0,5243.0,4115.0,2106.0,45.0,3882226.0,8.0,1721637065.0,5,2
357130899.0,2021,1,3120206,11680650.0,179663.0,179334.6,140000.0,5243.0,4115.0,2106.0,45.0,3882226.0,8.0,1721637065.0,4,2
412683221.0,2021,1,3120206,11680650.0,184823.0,179334.6,140000.0,5243.0,4115.0,2106.0,45.0,3882226.0,8.0,1721637065.0,3,2
410267863.0,2021,1,3120206,11680650.0,257567.0,179334.6,140000.0,5243.0,4115.0,2106.0,45.0,3882226.0,8.0,1721637065.0,2,2
180614316.0,2021,1,3120206,11680650.0,238283.0,179334.6,140000.0,5243.0,4115.0,2106.0,45.0,3882226.0,8.0,1721637065.0,1,2
550681283.0,2021,1,3120207,11680590.0,248308.0,349169.0,289378.0,11920.0,6714.0,3816.0,73.0,3669932.0,7.0,4195722577.0,6,2
764929941.0,2021,1,3120207,11680590.0,400530.0,349169.0,289378.0,11920.0,6714.0,3816.0,73.0,3669932.0,7.0,4195722577.0,5,2
404653139.0,2021,1,3120207,11680590.0,352761.0,349169.0,289378.0,11920.0,6714.0,3816.0,73.0,3669932.0,7.0,4195722577.0,4,2
480996582.0,2021,1,3120207,11680590.0,348673.0,349169.0,289378.0,11920.0,6714.0,3816.0,73.0,3669932.0,7.0,4195722577.0,3,2
442510476.0,2021,1,3120207,11680590.0,487966.0,349169.0,289378.0,11920.0,6714.0,3816.0,73.0,3669932.0,7.0,4195722577.0,2,2
190893636.0,2021,1,3120207,11680590.0,486363.0,349169.0,289378.0,11920.0,6714.0,3816.0,73.0,3669932.0,7.0,4195722577.0,1,2
475192213.0,2021,1,3120208,11680565.0,160269.0,239844.6,203371.0,11437.0,3501.0,1999.0,95.0,4085253.0,8.0,1972996589.0,6,2
696088557.0,2021,1,3120208,11680565.0,297545.0,239844.6,203371.0,11437.0,3501.0,1999.0,95.0,4085253.0,8.0,1972996589.0,5,2
427634318.0,2021,1,3120208,11680565.0,266731.0,239844.6,203371.0,11437.0,3501.0,1999.0,95.0,4085253.0,8.0,1972996589.0,4,2
512903102.0,2021,1,3120208,11680565.0,265261.0,239844.6,203371.0,11437.0,3501.0,1999.0,95.0,4085253.0,8.0,1972996589.0,3,2
504176998.0,2021,1,3120208,11680565.0,327449.0,239844.6,203371.0,11437.0,3501.0,1999.0,95.0,4085253.0,8.0,1972996589.0,2,2
191022700.0,2021,1,3120208,11680565.0,288708.0,239844.6,203371.0,11437.0,3501.0,1999.0,95.0,4085253.0,8.0,1972996589.0,1,2
419112553.0,2021,1,3120209,11680565.0,75455.0,113744.8,91759.5,8987.0,1374.0,671.0,75.0,4707158.0,8.0,675548286.0,6,2
546219037.0,2021,1,3120209,11680565.0,141373.0,113744.8,91759.5,8987.0,1374.0,671.0,75.0,4707158.0,8.0,675548286.0,5,2
334250830.0,2021,1,3120209,11680565.0,127695.0,113744.8,91759.5,8987.0,1374.0,671.0,75.0,4707158.0,8.0,675548286.0,4,2
320420153.0,2021,1,3120209,11680565.0,124552.0,113744.8,91759.5,8987.0,1374.0,671.0,75.0,4707158.0,8.0,675548286.0,3,2
296197029.0,2021,1,3120209,11680565.0,152383.0,113744.8,91759.5,8987.0,1374.0,671.0,75.0,4707158.0,8.0,675548286.0,2,2
116901350.0,2021,1,3120209,11680565.0,130781.0,113744.8,91759.5,8987.0,1374.0,671.0,75.0,4707158.0,8.0,675548286.0,1,2
1144088201.0,2021,1,3120210,11680630.0,445611.0,809482.6,526786.5,48780.0,4780.0,3339.0,152.0,3481614.0,7.0,4218890942.0,6,2
1585797357.0,2021,1,3120210,11680630.0,964030.0,809482.6,526786.5,48780.0,4780.0,3339.0,152.0,3481614.0,7.0,4218890942.0,5,2
878081776.0,2021,1,3120210,11680630.0,912744.0,809482.6,526786.5,48780.0,4780.0,3339.0,152.0,3481614.0,7.0,4218890942.0,4,2
1079454517.0,2021,1,3120210,11680630.0,916081.0,809482.6,526786.5,48780.0,4780.0,3339.0,152.0,3481614.0,7.0,4218890942.0,3,2
1281999671.0,2021,1,3120210,11680630.0,1067867.0,809482.6,526786.5,48780.0,4780.0,3339.0,152.0,3481614.0,7.0,4218890942.0,2,2
493461725.0,2021,1,3120210,11680630.0,794654.0,809482.6,526786.5,48780.0,4780.0,3339.0,152.0,3481614.0,7.0,4218890942.0,1,2
152724339.0,2021,1,3120211,11680630.0,68677.0,104817.0,98660.0,984.0,1638.0,726.0,28.0,4176833.0,8.0,824959664.0,6,2
215391774.0,2021,1,3120211,11680630.0,163307.0,104817.0,98660.0,984.0,1638.0,726.0,28.0,4176833.0,8.0,824959664.0,5,2
117872138.0,2021,1,3120211,11680630.0,134206.0,104817.0,98660.0,984.0,1638.0,726.0,28.0,4176833.0,8.0,824959664.0,4,2
115838913.0,2021,1,3120211,11680630.0,124947.0,104817.0,98660.0,984.0,1638.0,726.0,28.0,4176833.0,8.0,824959664.0,3,2
110108667.0,2021,1,3120211,11680630.0,134393.0,104817.0,98660.0,984.0,1638.0,726.0,28.0,4176833.0,8.0,824959664.0,2,2
59044072.0,2021,1,3120211,11680630.0,95874.0,104817.0,98660.0,984.0,1638.0,726.0,28.0,4176833.0,8.0,824959664.0,1,2
236397593.0,2021,1,3120212,11680630.0,111680.0,137055.8,145118.5,753.0,1483.0,683.0,65.0,4127153.0,8.0,1067199535.0,6,2
334233207.0,2021,1,3120212,11680630.0,225974.0,137055.8,145118.5,753.0,1483.0,683.0,65.0,4127153.0,8.0,1067199535.0,5,2
183092754.0,2021,1,3120212,11680630.0,171621.0,137055.8,145118.5,753.0,1483.0,683.0,65.0,4127153.0,8.0,1067199535.0,4,2
173971770.0,2021,1,3120212,11680630.0,149591.0,137055.8,145118.5,753.0,1483.0,683.0,65.0,4127153.0,8.0,1067199535.0,3,2
157269117.0,2021,1,3120212,11680630.0,171201.0,137055.8,145118.5,753.0,1483.0,683.0,65.0,4127153.0,8.0,1067199535.0,2,2
49173803.0,2021,1,3120212,11680630.0,145450.0,137055.8,145118.5,753.0,1483.0,683.0,65.0,4127153.0,8.0,1067199535.0,1,2
543898883.0,2021,1,3120213,11680590.0,219078.0,336969.8,249753.5,8521.0,4143.0,2324.0,45.0,3572474.0,7.0,2974273769.0,6,2
629305573.0,2021,1,3120213,11680590.0,385975.0,336969.8,249753.5,8521.0,4143.0,2324.0,45.0,3572474.0,7.0,2974273769.0,5,2
295391902.0,2021,1,3120213,11680590.0,356820.0,336969.8,249753.5,8521.0,4143.0,2324.0,45.0,3572474.0,7.0,2974273769.0,4,2
344156589.0,2021,1,3120213,11680590.0,360547.0,336969.8,249753.5,8521.0,4143.0,2324.0,45.0,3572474.0,7.0,2974273769.0,3,2
305815862.0,2021,1,3120213,11680590.0,451903.0,336969.8,249753.5,8521.0,4143.0,2324.0,45.0,3572474.0,7.0,2974273769.0,2,2
206757233.0,2021,1,3120213,11680590.0,410034.0,336969.8,249753.5,8521.0,4143.0,2324.0,45.0,3572474.0,7.0,2974273769.0,1,2
356920107.0,2021,1,3120214,11680565.0,26758.0,46773.0,34281.5,3984.0,706.0,303.0,12.0,5402804.0,9.0,736186796.0,6,2
476353062.0,2021,1,3120214,11680565.0,57726.0,46773.0,34281.5,3984.0,706.0,303.0,12.0,5402804.0,9.0,736186796.0,5,2
216897167.0,2021,1,3120214,11680565.0,55609.0,46773.0,34281.5,3984.0,706.0,303.0,12.0,5402804.0,9.0,736186796.0,4,2
221089180.0,2021,1,3120214,11680565.0,54276.0,46773.0,34281.5,3984.0,706.0,303.0,12.0,5402804.0,9.0,736186796.0,3,2
188240696.0,2021,1,3120214,11680565.0,63408.0,46773.0,34281.5,3984.0,706.0,303.0,12.0,5402804.0,9.0,736186796.0,2,2
128647075.0,2021,1,3120214,11680565.0,44651.0,46773.0,34281.5,3984.0,706.0,303.0,12.0,5402804.0,9.0,736186796.0,1,2
482832669.0,2021,1,3120215,11680590.0,281871.0,521241.2,308057.0,61667.0,3639.0,2275.0,95.0,4469794.0,8.0,3599412304.0,6,2
735379938.0,2021,1,3120215,11680590.0,558909.0,521241.2,308057.0,61667.0,3639.0,2275.0,95.0,4469794.0,8.0,3599412304.0,5,2
491793626.0,2021,1,3120215,11680590.0,584258.0,521241.2,308057.0,61667.0,3639.0,2275.0,95.0,4469794.0,8.0,3599412304.0,4,2
610550007.0,2021,1,3120215,11680590.0,589190.0,521241.2,308057.0,61667.0,3639.0,2275.0,95.0,4469794.0,8.0,3599412304.0,3,2
653041390.0,2021,1,3120215,11680590.0,694456.0,521241.2,308057.0,61667.0,3639.0,2275.0,95.0,4469794.0,8.0,3599412304.0,2,2
189408469.0,2021,1,3120215,11680590.0,513634.0,521241.2,308057.0,61667.0,3639.0,2275.0,95.0,4469794.0,8.0,3599412304.0,1,2
81981228.0,2021,1,3120216,11680565.0,13830.0,27795.0,19344.5,4934.0,218.0,151.0,31.0,4913366.0,9.0,129113505.0,6,2
136743427.0,2021,1,3120216,11680565.0,36402.0,27795.0,19344.5,4934.0,218.0,151.0,31.0,4913366.0,9.0,129113505.0,5,2
88247510.0,2021,1,3120216,11680565.0,37209.0,27795.0,19344.5,4934.0,218.0,151.0,31.0,4913366.0,9.0,129113505.0,4,2
108495302.0,2021,1,3120216,11680565.0,36006.0,27795.0,19344.5,4934.0,218.0,151.0,31.0,4913366.0,9.0,129113505.0,3,2
111955153.0,2021,1,3120216,11680565.0,36978.0,27795.0,19344.5,4934.0,218.0,151.0,31.0,4913366.0,9.0,129113505.0,2,2
26869755.0,2021,1,3120216,11680565.0,17240.0,27795.0,19344.5,4934.0,218.0,151.0,31.0,4913366.0,9.0,129113505.0,1,2
199659213.0,2021,1,3120217,11680630.0,159314.0,230645.8,194813.0,2779.0,3838.0,2031.0,11.0,3792530.0,8.0,2335650952.0,6,2
259351865.0,2021,1,3120217,11680630.0,300797.0,230645.8,194813.0,2779.0,3838.0,2031.0,11.0,3792530.0,8.0,2335650952.0,5,2
145455730.0,2021,1,3120217,11680630.0,249874.0,230645.8,194813.0,2779.0,3838.0,2031.0,11.0,3792530.0,8.0,2335650952.0,4,2
145502373.0,2021,1,3120217,11680630.0,240244.0,230645.8,194813.0,2779.0,3838.0,2031.0,11.0,3792530.0,8.0,2335650952.0,3,2
150490843.0,2021,1,3120217,11680630.0,309991.0,230645.8,194813.0,2779.0,3838.0,2031.0,11.0,3792530.0,8.0,2335650952.0,2,2
109494757.0,2021,1,3120217,11680630.0,282638.0,230645.8,194813.0,2779.0,3838.0,2031.0,11.0,3792530.0,8.0,2335650952.0,1,2
25755827.0,2021,1,3120218,11680580.0,2129.0,6122.8,4594.0,290.0,28.0,17.0,24.0,4255899.1875,8.0,801211521.5625,6,2
183920773.0,2021,1,3120218,11680580.0,8605.0,6122.8,4594.0,290.0,28.0,17.0,24.0,4255899.1875,8.0,801211521.5625,5,2
146584455.0,2021,1,3120218,11680580.0,9630.0,6122.8,4594.0,290.0,28.0,17.0,24.0,4255899.1875,8.0,801211521.5625,4,2
156773897.0,2021,1,3120218,11680580.0,9186.0,6122.8,4594.0,290.0,28.0,17.0,24.0,4255899.1875,8.0,801211521.5625,3,2
161068486.0,2021,1,3120218,11680580.0,7497.0,6122.8,4594.0,290.0,28.0,17.0,24.0,4255899.1875,8.0,801211521.5625,2,2
0.0,2021,1,3120218,11680580.0,2756.0,6122.8,4594.0,290.0,28.0,17.0,24.0,4255899.1875,8.0,801211521.5625,1,2
810788479.0,2021,1,3120219,11680630.0,121960.0,152374.2,167117.0,17175.0,1101.0,436.0,58.0,5082667.0,9.0,827566344.0,6,2
1126781460.0,2021,1,3120219,11680630.0,250100.0,152374.2,167117.0,17175.0,1101.0,436.0,58.0,5082667.0,9.0,827566344.0,5,2
602709376.0,2021,1,3120219,11680630.0,182261.0,152374.2,167117.0,17175.0,1101.0,436.0,58.0,5082667.0,9.0,827566344.0,4,2
565018043.0,2021,1,3120219,11680630.0,156901.0,152374.2,167117.0,17175.0,1101.0,436.0,58.0,5082667.0,9.0,827566344.0,3,2
537963665.0,2021,1,3120219,11680630.0,193633.0,152374.2,167117.0,17175.0,1101.0,436.0,58.0,5082667.0,9.0,827566344.0,2,2
222560783.0,2021,1,3120219,11680630.0,191251.0,152374.2,167117.0,17175.0,1101.0,436.0,58.0,5082667.0,9.0,827566344.0,1,2
70475635.0,2021,1,3120220,11680600.0,63970.0,84688.0,82324.0,5716.0,1297.0,391.0,79.0,6241887.0,9.0,438625881.0,6,2
93800778.0,2021,1,3120220,11680600.0,128022.0,84688.0,82324.0,5716.0,1297.0,391.0,79.0,6241887.0,9.0,438625881.0,5,2
61525364.0,2021,1,3120220,11680600.0,100072.0,84688.0,82324.0,5716.0,1297.0,391.0,79.0,6241887.0,9.0,438625881.0,4,2
69136794.0,2021,1,3120220,11680600.0,88051.0,84688.0,82324.0,5716.0,1297.0,391.0,79.0,6241887.0,9.0,438625881.0,3,2
67676122.0,2021,1,3120220,11680600.0,107591.0,84688.0,82324.0,5716.0,1297.0,391.0,79.0,6241887.0,9.0,438625881.0,2,2
11444158.0,2021,1,3120220,11680600.0,100382.0,84688.0,82324.0,5716.0,1297.0,391.0,79.0,6241887.0,9.0,438625881.0,1,2
119408118.0,2021,1,3120221,11680580.0,38090.0,68684.2,44782.5,17557.0,711.0,493.0,34.0,4006812.0,8.0,409958750.0,6,2
169610606.0,2021,1,3120221,11680580.0,77418.0,68684.2,44782.5,17557.0,711.0,493.0,34.0,4006812.0,8.0,409958750.0,5,2
102942263.0,2021,1,3120221,11680580.0,79170.0,68684.2,44782.5,17557.0,711.0,493.0,34.0,4006812.0,8.0,409958750.0,4,2
129906189.0,2021,1,3120221,11680580.0,78292.0,68684.2,44782.5,17557.0,711.0,493.0,34.0,4006812.0,8.0,409958750.0,3,2
161807813.0,2021,1,3120221,11680580.0,97633.0,68684.2,44782.5,17557.0,711.0,493.0,34.0,4006812.0,8.0,409958750.0,2,2
40830354.0,2021,1,3120221,11680580.0,62382.0,68684.2,44782.5,17557.0,711.0,493.0,34.0,4006812.0,8.0,409958750.0,1,2
358516029.0,2021,1,3120222,11680610.0,53185.0,146819.2,70665.0,43324.0,746.0,508.0,86.0,4017738.0,8.0,1108323437.0,6,2
578599569.0,2021,1,3120222,11680610.0,174791.0,146819.2,70665.0,43324.0,746.0,508.0,86.0,4017738.0,8.0,1108323437.0,5,2
434191178.0,2021,1,3120222,11680610.0,193909.0,146819.2,70665.0,43324.0,746.0,508.0,86.0,4017738.0,8.0,1108323437.0,4,2
595195696.0,2021,1,3120222,11680610.0,190228.0,146819.2,70665.0,43324.0,746.0,508.0,86.0,4017738.0,8.0,1108323437.0,3,2
659024167.0,2021,1,3120222,11680610.0,198727.0,146819.2,70665.0,43324.0,746.0,508.0,86.0,4017738.0,8.0,1108323437.0,2,2
90684889.0,2021,1,3120222,11680610.0,64584.0,146819.2,70665.0,43324.0,746.0,508.0,86.0,4017738.0,8.0,1108323437.0,1,2
8035333.0,2021,1,3120223,11680610.0,18903.0,48535.2,24949.5,9166.0,309.0,111.0,12.0,5720607.0,9.0,631320946.0,6,2
34944796.0,2021,1,3120223,11680610.0,57562.0,48535.2,24949.5,9166.0,309.0,111.0,12.0,5720607.0,9.0,631320946.0,5,2
34567284.0,2021,1,3120223,11680610.0,65012.0,48535.2,24949.5,9166.0,309.0,111.0,12.0,5720607.0,9.0,631320946.0,4,2
47331025.0,2021,1,3120223,11680610.0,64323.0,48535.2,24949.5,9166.0,309.0,111.0,12.0,5720607.0,9.0,631320946.0,3,2
47592829.0,2021,1,3120223,11680610.0,65419.0,48535.2,24949.5,9166.0,309.0,111.0,12.0,5720607.0,9.0,631320946.0,2,2
1622785.0,2021,1,3120223,11680610.0,21353.0,48535.2,24949.5,9166.0,309.0,111.0,12.0,5720607.0,9.0,631320946.0,1,2
426805953.0,2021,1,3120224,11680750.0,24717.0,39606.8,27706.0,12418.0,594.0,437.0,41.0,3868336.0,8.0,181022561.0,6,2
753691442.0,2021,1,3120224,11680750.0,45578.0,39606.8,27706.0,12418.0,594.0,437.0,41.0,3868336.0,8.0,181022561.0,5,2
462131772.0,2021,1,3120224,11680750.0,43127.0,39606.8,27706.0,12418.0,594.0,437.0,41.0,3868336.0,8.0,181022561.0,4,2
492042743.0,2021,1,3120224,11680750.0,41775.0,39606.8,27706.0,12418.0,594.0,437.0,41.0,3868336.0,8.0,181022561.0,3,2
723534512.0,2021,1,3120224,11680750.0,53206.0,39606.8,27706.0,12418.0,594.0,437.0,41.0,3868336.0,8.0,181022561.0,2,2
198165393.0,2021,1,3120224,11680750.0,45043.0,39606.8,27706.0,12418.0,594.0,437.0,41.0,3868336.0,8.0,181022561.0,1,2
137269028.0,2021,1,3130310,11680670.0,13224.0,24446.4,23547.5,298.0,112.0,83.0,30.0,3250126.0,7.0,402347163.0,6,3
179478879.0,2021,1,3130310,11680670.0,42390.0,24446.4,23547.5,298.0,112.0,83.0,30.0,3250126.0,7.0,402347163.0,5,3
86175409.0,2021,1,3130310,11680670.0,37872.0,24446.4,23547.5,298.0,112.0,83.0,30.0,3250126.0,7.0,402347163.0,4,3
71239008.0,2021,1,3130310,11680670.0,32959.0,24446.4,23547.5,298.0,112.0,83.0,30.0,3250126.0,7.0,402347163.0,3,3
71665122.0,2021,1,3130310,11680670.0,30893.0,24446.4,23547.5,298.0,112.0,83.0,30.0,3250126.0,7.0,402347163.0,2,3
34794539.0,2021,1,3130310,11680670.0,11987.0,24446.4,23547.5,298.0,112.0,83.0,30.0,3250126.0,7.0,402347163.0,1,3
164262242.0,2021,1,3001496,11680580.0,4777.0,13845.2,9557.5,15904.0,29.0,18.0,35.0,4255899.1875,8.0,801211521.5625,6,4
399841439.0,2021,1,3001496,11680580.0,18978.0,13845.2,9557.5,15904.0,29.0,18.0,35.0,4255899.1875,8.0,801211521.5625,5,4
326209836.0,2021,1,3001496,11680580.0,21156.0,13845.2,9557.5,15904.0,29.0,18.0,35.0,4255899.1875,8.0,801211521.5625,4,4
398556480.0,2021,1,3001496,11680580.0,20253.0,13845.2,9557.5,15904.0,29.0,18.0,35.0,4255899.1875,8.0,801211521.5625,3,4
352766545.0,2021,1,3001496,11680580.0,17206.0,13845.2,9557.5,15904.0,29.0,18.0,35.0,4255899.1875,8.0,801211521.5625,2,4
27661592.0,2021,1,3001496,11680580.0,5972.0,13845.2,9557.5,15904.0,29.0,18.0,35.0,4255899.1875,8.0,801211521.5625,1,4
67139979.0,2021,2,3110952,11680521.0,26775.0,30943.6,30362.0,117.0,868.0,571.0,2.0,2526010.0,6.0,531557003.0,6,1
64252050.0,2021,2,3110952,11680521.0,30729.0,30943.6,30362.0,117.0,868.0,571.0,2.0,2526010.0,6.0,531557003.0,5,1
33673262.0,2021,2,3110952,11680521.0,23890.0,30943.6,30362.0,117.0,868.0,571.0,2.0,2526010.0,6.0,531557003.0,4,1
26983496.0,2021,2,3110952,11680521.0,24465.0,30943.6,30362.0,117.0,868.0,571.0,2.0,2526010.0,6.0,531557003.0,3,1
29662624.0,2021,2,3110952,11680521.0,46875.0,30943.6,30362.0,117.0,868.0,571.0,2.0,2526010.0,6.0,531557003.0,2,1
33573534.0,2021,2,3110952,11680521.0,62708.0,30943.6,30362.0,117.0,868.0,571.0,2.0,2526010.0,6.0,531557003.0,1,1
600095408.0,2021,2,3110955,11680521.0,330014.0,409283.2,386582.0,3430.0,7026.0,4495.0,12.0,2909460.0,6.0,4481561126.0,6,1
538911082.0,2021,2,3110955,11680521.0,417819.0,409283.2,386582.0,3430.0,7026.0,4495.0,12.0,2909460.0,6.0,4481561126.0,5,1
244621384.0,2021,2,3110955,11680521.0,336414.0,409283.2,386582.0,3430.0,7026.0,4495.0,12.0,2909460.0,6.0,4481561126.0,4,1
220452810.0,2021,2,3110955,11680521.0,348653.0,409283.2,386582.0,3430.0,7026.0,4495.0,12.0,2909460.0,6.0,4481561126.0,3,1
237705806.0,2021,2,3110955,11680521.0,635132.0,409283.2,386582.0,3430.0,7026.0,4495.0,12.0,2909460.0,6.0,4481561126.0,2,1
410235785.0,2021,2,3110955,11680521.0,751546.0,409283.2,386582.0,3430.0,7026.0,4495.0,12.0,2909460.0,6.0,4481561126.0,1,1
199205399.0,2021,2,3110957,11680531.0,79608.0,135764.6,87407.0,1251.0,1761.0,1088.0,7.0,3496418.0,7.0,1591782820.0,6,1
163910845.0,2021,2,3110957,11680531.0,137021.0,135764.6,87407.0,1251.0,1761.0,1088.0,7.0,3496418.0,7.0,1591782820.0,5,1
113756152.0,2021,2,3110957,11680531.0,141049.0,135764.6,87407.0,1251.0,1761.0,1088.0,7.0,3496418.0,7.0,1591782820.0,4,1
114607913.0,2021,2,3110957,11680531.0,147487.0,135764.6,87407.0,1251.0,1761.0,1088.0,7.0,3496418.0,7.0,1591782820.0,3,1
122703616.0,2021,2,3110957,11680531.0,183388.0,135764.6,87407.0,1251.0,1761.0,1088.0,7.0,3496418.0,7.0,1591782820.0,2,1
99474440.0,2021,2,3110957,11680531.0,165084.0,135764.6,87407.0,1251.0,1761.0,1088.0,7.0,3496418.0,7.0,1591782820.0,1,1
135603999.0,2021,2,3110961,11680531.0,128287.0,178697.8,141840.0,962.0,2120.0,1314.0,1.0,3318129.0,7.0,1444220522.0,6,1
166193771.0,2021,2,3110961,11680531.0,205188.0,178697.8,141840.0,962.0,2120.0,1314.0,1.0,3318129.0,7.0,1444220522.0,5,1
108909492.0,2021,2,3110961,11680531.0,181492.0,178697.8,141840.0,962.0,2120.0,1314.0,1.0,3318129.0,7.0,1444220522.0,4,1
110692852.0,2021,2,3110961,11680531.0,181698.0,178697.8,141840.0,962.0,2120.0,1314.0,1.0,3318129.0,7.0,1444220522.0,3,1
79931871.0,2021,2,3110961,11680531.0,248756.0,178697.8,141840.0,962.0,2120.0,1314.0,1.0,3318129.0,7.0,1444220522.0,2,1
54190634.0,2021,2,3110961,11680531.0,231749.0,178697.8,141840.0,962.0,2120.0,1314.0,1.0,3318129.0,7.0,1444220522.0,1,1
123781709.0,2021,2,3110965,11680640.0,94611.0,131421.0,104021.0,1139.0,2245.0,1500.0,0.0,3218797.0,7.0,1570369626.0,6,1
135379187.0,2021,2,3110965,11680640.0,142730.0,131421.0,104021.0,1139.0,2245.0,1500.0,0.0,3218797.0,7.0,1570369626.0,5,1
82490437.0,2021,2,3110965,11680640.0,129287.0,131421.0,104021.0,1139.0,2245.0,1500.0,0.0,3218797.0,7.0,1570369626.0,4,1
