매출,기준_년_코드,상권_구분_코드_명,상권_코드,상권_코드_명,시간대1,시간대2,시간대3,시간대4,시간대5,분기_1,분기_2,분기_3,점포수,총 상주인구 수,총 가구 수,총_직장인구_수,아파트_단지_수,아파트_가격_1_억_미만_세대_수,아파트_가격_1_억_세대_수,아파트_가격_2_억_세대_수,아파트_가격_3_억_세대_수,아파트_가격_4_억_세대_수,아파트_가격_5_억_세대_수,아파트_가격_6_억_이상_세대_수,시간대_생활인구_수,평일_생활인구_평균,주말_생활인구_평균,집객시설_수,배후지_아파트_단지_수,배후지_아파트_가격_1_억_미만_세대_수,배후지_아파트_가격_1_억_세대_수,배후지_아파트_가격_2_억_세대_수,배후지_아파트_가격_3_억_세대_수,배후지_아파트_가격_4_억_세대_수,배후지_아파트_가격_5_억_세대_수,배후지_아파트_가격_6_억_이상_세대_수,시간대_버스_승하차승객수
109925.3,2022,골목상권,2110963,역삼월드메르디앙아파트,0,0,1,0,0,1,0,0,3,1684,860,780,45,2,165,141,93,47,11,137,49973,57959.0,50777.0,1,191.0,26.0,711.0,877.0,312.0,211.0,149.0,1288.0,0
578871.3444,2022,골목상권,2110983,국립국악고등학교,0,0,1,0,0,1,0,0,3,2703,1231,783,67,8,149,240,151,38,28,12,54003,62890.2,61365.5,3,246.0,30.0,597.0,783.0,726.0,120.0,45.0,112.0,3108
84986.12963,2022,골목상권,2110995,봉은사역 4번,0,0,1,0,0,1,0,0,3,2802,1097,5085,70,1,39,35,34,27,26,731,57930,71562.2,68493.5,5,141.0,1.0,47.0,98.0,73.0,47.0,72.0,2911.0,2964
171620.7852,2022,골목상권,2110958,역삼역 4번,0,0,1,0,0,1,0,0,3,861,544,994,28,4,149,59,18,3,8,39,70106,58208.4,36094.0,4,121.0,13.0,679.0,511.0,127.0,104.0,50.0,122.0,0
406352.5296,2022,골목상권,2110999,윗방죽마을공원,0,0,1,0,0,1,0,0,3,3177,2401,268,2,0,0,2,10,4,1,0,8272,9660.6,9407.0,10,29.0,0.0,0.0,2.0,55.0,186.0,113.0,1930.0,31977
569706.5704,2022,골목상권,2110957,언북중학교,0,0,1,0,0,1,0,0,3,1761,1088,1251,50,1,94,154,131,44,19,89,162124,148880.2,99452.0,7,90.0,3.0,178.0,551.0,171.0,58.0,25.0,288.0,0
342657.5889,2022,골목상권,2110961,언주역 3번,0,0,1,0,0,1,0,0,4,2163,1335,962,57,0,226,186,103,39,31,99,131953,129215.0,96803.0,1,193.0,6.0,987.0,977.0,225.0,131.0,100.0,1153.0,0
230752.9926,2022,골목상권,2110985,청담근린공원,0,0,1,0,0,1,0,0,3,956,480,1338,28,0,11,33,46,30,23,103,33632,29226.4,25309.0,1,89.0,0.0,13.0,79.0,101.0,50.0,55.0,1836.0,0
362342.7571,2022,골목상권,2110971,선정릉역 4번,0,0,1,0,0,1,0,0,7,3870,2549,1542,135,28,654,710,170,81,28,57,91939,100296.4,85595.5,1,342.0,56.0,1435.0,1519.0,466.0,282.0,151.0,692.0,0
121486.0185,2022,골목상권,2110965,언주역 6번,0,0,1,0,0,1,0,0,6,2245,1500,1139,65,12,305,223,98,21,41,6,130121,125838.2,100572.0,2,223.0,27.0,1132.0,871.0,307.0,146.0,81.0,452.0,0
593604.6815,2022,골목상권,2110949,한남IC,0,0,1,0,0,1,0,0,3,564,281,1683,4,0,4,9,0,2,9,72,55978,51430.2,45089.5,3,76.0,2.0,206.0,104.0,133.0,35.0,42.0,1863.0,0
61418.75556,2022,골목상권,2110980,개포지구대옆,0,0,1,0,0,1,0,0,3,2629,1125,663,76,5,134,207,231,54,6,60,74030,91293.0,83717.0,1,219.0,26.0,499.0,686.0,567.0,126.0,36.0,391.0,0
340241.7718,2022,골목상권,2110955,논현초등학교,0,0,1,0,0,1,0,0,13,7089,4515,3430,187,16,842,746,183,103,80,168,379253,433774.8,410537.0,12,423.0,29.0,2255.0,2043.0,427.0,230.0,172.0,481.0,0
316388.4806,2022,골목상권,2110981,국악고교사거리,0,0,1,0,0,1,0,0,4,2118,907,361,57,10,137,201,230,17,13,0,53926,61618.0,57653.5,2,325.0,60.0,851.0,1290.0,904.0,171.0,76.0,10.0,0
204720.2222,2022,골목상권,2110977,논현로18길,0,0,1,0,0,1,0,0,3,691,340,148,17,1,34,42,42,7,0,0,21717,23043.0,19855.5,0,211.0,38.0,548.0,694.0,666.0,106.0,30.0,63.0,0
239362.6569,2022,골목상권,2110992,도곡초등학교,0,0,1,0,0,1,0,0,8,7894,3681,2179,206,3,595,582,346,223,84,137,237407,281739.0,310090.5,3,430.0,11.0,1151.0,1145.0,692.0,439.0,195.0,2611.0,0
157185.6111,2022,골목상권,2110960,은광여고,0,0,1,0,0,1,0,0,3,727,422,1522,16,15,93,59,6,9,22,35,13609,13817.2,12843.5,3,96.0,40.0,554.0,486.0,91.0,87.0,94.0,826.0,0
109869.9259,2022,골목상권,2110952,논현목련공원,0,0,1,0,0,1,0,0,3,868,571,117,27,6,103,102,26,14,3,4,22950,29189.4,29033.5,2,179.0,7.0,731.0,1083.0,150.0,127.0,99.0,188.0,0
127962.0704,2022,골목상권,2111002,한국교통안전공단 강남자동차검사소,0,0,1,0,0,1,0,0,3,317,0,317,0,0,0,0,0,0,0,0,774,478.8,414.0,5,,,,,,,,,2567
98954.18148,2022,골목상권,2110982,강남구보훈회관,0,0,1,0,0,1,0,0,3,827,406,166,22,2,93,56,35,8,7,5,24428,30308.4,31289.0,1,135.0,5.0,358.0,248.0,130.0,77.0,52.0,3297.0,0
122112.6963,2022,골목상권,2110972,강남세브란스병원미래의학연구센터,0,0,1,0,0,1,0,0,3,1921,1003,2628,56,0,206,139,135,106,44,4,43029,46917.8,42449.0,2,222.0,17.0,754.0,730.0,448.0,231.0,169.0,1311.0,0
399940.0544,2022,골목상권,2110997,대청초등학교,0,0,1,0,0,1,0,0,10,7187,3441,1724,148,0,101,433,309,69,26,44,256929,307220.0,299068.0,45,222.0,1.0,126.0,860.0,1003.0,238.0,287.0,1905.0,53286
314943.4111,2022,골목상권,2110975,매봉역 1번,0,0,1,0,0,1,0,0,6,890,353,10837,25,0,19,40,15,15,2,159,45960,43997.2,39542.0,12,71.0,19.0,66.0,44.0,49.0,43.0,25.0,1799.0,17373
97381.66296,2022,골목상권,2110951,신사은행나무공원,0,0,1,0,0,1,0,0,3,979,574,273,16,3,95,36,10,5,5,23,66343,71785.2,59790.5,1,107.0,4.0,342.0,331.0,129.0,93.0,83.0,150.0,0
148950.8389,2022,골목상권,2110989,대치동아우편취급국,0,0,1,0,0,1,0,0,4,1588,904,444,60,1,257,235,115,49,22,8,99250,95933.2,76301.0,1,279.0,8.0,1079.0,1513.0,525.0,477.0,226.0,641.0,0
149499.3037,2022,골목상권,2110994,개포고등학교,0,0,1,0,0,1,0,0,3,1777,797,494,56,0,58,99,91,42,12,58,55110,62578.6,60476.5,18,72.0,0.0,58.0,99.0,91.0,42.0,12.0,1372.0,0
123965.7593,2022,골목상권,2110974,언주중학교,0,0,1,0,0,1,0,0,6,1513,796,292,60,1,165,175,92,20,23,96,80086,91851.6,81744.0,2,230.0,4.0,630.0,650.0,297.0,148.0,67.0,1750.0,0
193124.0095,2022,골목상권,2110984,포이초등학교(개포목련어린이공원),0,0,1,0,0,1,0,0,7,4267,1912,1556,109,26,321,363,209,102,38,35,109311,158927.6,160715.5,10,257.0,44.0,667.0,998.0,708.0,177.0,85.0,44.0,1809
171594.5852,2022,골목상권,2110976,언북초등학교,0,0,1,0,0,1,0,0,3,2022,1080,578,56,0,32,181,105,78,56,76,88696,93960.2,90188.0,2,137.0,12.0,292.0,254.0,190.0,330.0,148.0,1685.0,0
103096.8333,2022,골목상권,2110959,신구중학교,0,0,1,0,0,1,0,0,3,361,170,271,2,0,0,0,0,0,0,82,9915,7379.6,6219.0,3,59.0,4.0,72.0,65.0,45.0,34.0,44.0,518.0,0
422694.5556,2022,골목상권,2110967,역삼역 8번,0,0,1,0,0,1,0,0,4,1279,864,377,34,3,199,97,55,24,4,22,100063,98743.0,74827.0,3,202.0,27.0,1096.0,781.0,302.0,142.0,82.0,67.0,0
108629.5667,2022,골목상권,2110996,대치2동주민센터,0,0,1,0,0,1,0,0,3,1430,682,1959,21,0,2,4,4,23,23,184,109499,118306.4,118729.5,8,151.0,3.0,171.0,256.0,209.0,103.0,81.0,3456.0,6634
111496.7473,2022,골목상권,2110951,신사은행나무공원,0,0,1,0,0,0,1,0,3,979,574,273,16,3,95,36,10,5,5,23,76367,81077.6,66540.5,1,107.0,4.0,342.0,331.0,129.0,93.0,83.0,150.0,0
101981.5275,2022,골목상권,2110996,대치2동주민센터,0,0,1,0,0,0,1,0,3,1430,682,1959,21,0,2,4,4,23,23,184,101775,114859.2,118080.5,8,151.0,3.0,171.0,256.0,209.0,103.0,81.0,3456.0,6584
101483.6923,2022,골목상권,2110963,역삼월드메르디앙아파트,0,0,1,0,0,0,1,0,3,1684,860,780,45,2,165,141,93,47,11,137,47900,56863.4,48078.5,1,191.0,26.0,711.0,877.0,312.0,211.0,149.0,1288.0,0
145319.7766,2022,골목상권,2110974,언주중학교,0,0,1,0,0,0,1,0,6,1513,796,292,60,1,165,175,92,20,23,96,83205,96402.8,83038.5,2,230.0,4.0,630.0,650.0,297.0,148.0,67.0,1750.0,0
202153.0769,2022,골목상권,2110984,포이초등학교(개포목련어린이공원),0,0,1,0,0,0,1,0,7,4267,1912,1556,109,26,321,363,209,102,38,35,109051,158848.0,153832.0,10,257.0,44.0,667.0,998.0,708.0,177.0,85.0,44.0,2101
133946.5275,2022,골목상권,2110972,강남세브란스병원미래의학연구센터,0,0,1,0,0,0,1,0,3,1921,1003,2628,56,0,206,139,135,106,44,4,44733,47276.0,41062.5,2,222.0,17.0,754.0,730.0,448.0,231.0,169.0,1311.0,0
467105.3956,2022,골목상권,2110957,언북중학교,0,0,1,0,0,0,1,0,3,1761,1088,1251,50,1,94,154,131,44,19,89,178647,160136.0,100033.0,7,90.0,3.0,178.0,551.0,171.0,58.0,25.0,288.0,0
435230.9093,2022,골목상권,2110967,역삼역 8번,0,0,1,0,0,0,1,0,4,1279,864,377,34,3,199,97,55,24,4,22,111422,106872.8,78545.0,3,202.0,27.0,1096.0,781.0,302.0,142.0,82.0,67.0,0
607616.3956,2022,골목상권,2110949,한남IC,0,0,1,0,0,0,1,0,3,564,281,1683,4,0,4,9,0,2,9,72,62095,56551.8,50028.5,3,76.0,2.0,206.0,104.0,133.0,35.0,42.0,1863.0,0
345877.2637,2022,골목상권,2110961,언주역 3번,0,0,1,0,0,0,1,0,4,2163,1335,962,57,0,226,186,103,39,31,99,158555,160544.2,121245.5,1,193.0,6.0,987.0,977.0,225.0,131.0,100.0,1153.0,0
92317.94505,2022,골목상권,2110995,봉은사역 4번,0,0,1,0,0,0,1,0,3,2802,1097,5085,70,1,39,35,34,27,26,731,59450,72894.4,71857.0,5,141.0,1.0,47.0,98.0,73.0,47.0,72.0,2911.0,2516
130268.0769,2022,골목상권,2110952,논현목련공원,0,0,1,0,0,0,1,0,3,868,571,117,27,6,103,102,26,14,3,4,21125,26803.8,25753.5,2,179.0,7.0,731.0,1083.0,150.0,127.0,99.0,188.0,0
170162.6886,2022,골목상권,2110976,언북초등학교,0,0,1,0,0,0,1,0,3,2022,1080,578,56,0,32,181,105,78,56,76,101144,107213.8,102828.0,2,137.0,12.0,292.0,254.0,190.0,330.0,148.0,1685.0,0
213263.8159,2022,골목상권,2110965,언주역 6번,0,0,1,0,0,0,1,0,4,2245,1500,1139,65,12,305,223,98,21,41,6,138018,130490.2,101426.5,2,223.0,27.0,1132.0,871.0,307.0,146.0,81.0,452.0,0
209439.8462,2022,골목상권,2110992,도곡초등학교,0,0,1,0,0,0,1,0,8,7894,3681,2179,206,3,595,582,346,223,84,137,202951,263858.0,302590.0,3,430.0,11.0,1151.0,1145.0,692.0,439.0,195.0,2611.0,0
143133.5165,2022,골목상권,2110960,은광여고,0,0,1,0,0,0,1,0,3,727,422,1522,16,15,93,59,6,9,22,35,16216,15457.8,12725.5,3,96.0,40.0,554.0,486.0,91.0,87.0,94.0,826.0,0
155966.6447,2022,골목상권,2111002,한국교통안전공단 강남자동차검사소,0,0,1,0,0,0,1,0,3,317,0,317,0,0,0,0,0,0,0,0,636,353.4,304.5,5,,,,,,,,,2828
437745.978,2022,골목상권,2110999,윗방죽마을공원,0,0,1,0,0,0,1,0,4,3177,2401,268,2,0,0,2,10,4,1,0,7957,9668.4,9291.0,10,29.0,0.0,0.0,2.0,55.0,186.0,113.0,1930.0,32195
302675.685,2022,골목상권,2110985,청담근린공원,0,0,1,0,0,0,1,0,3,956,480,1338,28,0,11,33,46,30,23,103,31779,27988.2,24675.0,1,89.0,0.0,13.0,79.0,101.0,50.0,55.0,1836.0,0
127053.8278,2022,골목상권,2110959,신구중학교,0,0,1,0,0,0,1,0,3,361,170,271,2,0,0,0,0,0,0,82,12226,9135.6,7727.0,3,59.0,4.0,72.0,65.0,45.0,34.0,44.0,518.0,0
354825.6154,2022,골목상권,2110997,대청초등학교,0,0,1,0,0,0,1,0,11,7187,3441,1724,148,0,101,433,309,69,26,44,229281,282580.6,278253.5,45,222.0,1.0,126.0,860.0,1003.0,238.0,287.0,1905.0,56687
314377.5714,2022,골목상권,2110975,매봉역 1번,0,0,1,0,0,0,1,0,6,890,353,10837,25,0,19,40,15,15,2,159,55078,51920.6,45958.0,12,71.0,19.0,66.0,44.0,49.0,43.0,25.0,1799.0,20378
186857.794,2022,골목상권,2110989,대치동아우편취급국,0,0,1,0,0,0,1,0,4,1588,904,444,60,1,257,235,115,49,22,8,107046,105235.0,82760.5,1,279.0,8.0,1079.0,1513.0,525.0,477.0,226.0,641.0,0
410097.9588,2022,골목상권,2110955,논현초등학교,0,0,1,0,0,0,1,0,12,7089,4515,3430,187,16,842,746,183,103,80,168,371263,430978.2,400407.5,12,423.0,29.0,2255.0,2043.0,427.0,230.0,172.0,481.0,0
192724.4982,2022,골목상권,2110958,역삼역 4번,0,0,1,0,0,0,1,0,3,861,544,994,28,4,149,59,18,3,8,39,77484,64629.6,39906.5,4,121.0,13.0,679.0,511.0,127.0,104.0,50.0,122.0,0
307257.1401,2022,골목상권,2110981,국악고교사거리,0,0,1,0,0,0,1,0,4,2118,907,361,57,10,137,201,230,17,13,0,54490,63300.4,59493.0,2,325.0,60.0,851.0,1290.0,904.0,171.0,76.0,10.0,0
201710.5128,2022,골목상권,2110977,논현로18길,0,0,1,0,0,0,1,0,3,691,340,148,17,1,34,42,42,7,0,0,21548,22991.2,19819.0,0,211.0,38.0,548.0,694.0,666.0,106.0,30.0,63.0,0
95491.2674,2022,골목상권,2110982,강남구보훈회관,0,0,1,0,0,0,1,0,3,827,406,166,22,2,93,56,35,8,7,5,22435,29047.2,29909.0,1,135.0,5.0,358.0,248.0,130.0,77.0,52.0,3297.0,0
376990.4097,2022,골목상권,2110971,선정릉역 4번,0,0,1,0,0,0,1,0,7,3870,2549,1542,135,28,654,710,170,81,28,57,93889,101191.8,84309.0,1,342.0,56.0,1435.0,1519.0,466.0,282.0,151.0,692.0,0
156848.0952,2022,골목상권,2110994,개포고등학교,0,0,1,0,0,0,1,0,3,1777,797,494,56,0,58,99,91,42,12,58,62405,70121.0,64280.0,18,72.0,0.0,58.0,99.0,91.0,42.0,12.0,1372.0,0
655491.5861,2022,골목상권,2110983,국립국악고등학교,0,0,1,0,0,0,1,0,3,2703,1231,783,67,8,149,240,151,38,28,12,55445,66689.2,63065.5,3,246.0,30.0,597.0,783.0,726.0,120.0,45.0,112.0,3496
64030.9707,2022,골목상권,2110980,개포지구대옆,0,0,1,0,0,0,1,0,3,2629,1125,663,76,5,134,207,231,54,6,60,76891,96253.8,87869.5,1,219.0,26.0,499.0,686.0,567.0,126.0,36.0,391.0,0
43297.53623,2022,골목상권,2110958,역삼역 4번,0,0,1,0,0,0,0,1,3,861,544,994,28,4,149,59,18,3,8,39,79440,66731.2,39986.5,4,121.0,13.0,679.0,511.0,127.0,104.0,50.0,122.0,0
389157.5062,2022,골목상권,2110971,선정릉역 4번,0,0,1,0,0,0,0,1,7,3870,2549,1542,135,28,654,710,170,81,28,57,94685,102233.2,83171.0,1,342.0,56.0,1435.0,1519.0,466.0,282.0,151.0,692.0,0
176553.9746,2022,골목상권,2110994,개포고등학교,0,0,1,0,0,0,0,1,3,1777,797,494,56,0,58,99,91,42,12,58,59339,68296.6,64577.5,18,72.0,0.0,58.0,99.0,91.0,42.0,12.0,1372.0,0
83852.92029,2022,골목상권,2110995,봉은사역 4번,0,0,1,0,0,0,0,1,3,2802,1097,5085,70,1,39,35,34,27,26,731,60433,73344.4,71410.5,5,141.0,1.0,47.0,98.0,73.0,47.0,72.0,2911.0,2019
149352.529,2022,골목상권,2111002,한국교통안전공단 강남자동차검사소,0,0,1,0,0,0,0,1,3,317,0,317,0,0,0,0,0,0,0,0,258,152.4,183.0,5,,,,,,,,,2458
158342.0217,2022,골목상권,2110974,언주중학교,0,0,1,0,0,0,0,1,6,1513,796,292,60,1,165,175,92,20,23,96,81815,93412.4,79380.5,2,230.0,4.0,630.0,650.0,297.0,148.0,67.0,1750.0,0
457191.6957,2022,골목상권,2110957,언북중학교,0,0,1,0,0,0,0,1,3,1761,1088,1251,50,1,94,154,131,44,19,89,171459,153791.6,95044.5,7,90.0,3.0,178.0,551.0,171.0,58.0,25.0,288.0,0
286126.4058,2022,골목상권,2110985,청담근린공원,0,0,1,0,0,0,0,1,3,956,480,1338,28,0,11,33,46,30,23,103,32128,29528.6,24506.0,1,89.0,0.0,13.0,79.0,101.0,50.0,55.0,1836.0,0
138207.1123,2022,골목상권,2110952,논현목련공원,0,0,1,0,0,0,0,1,3,868,571,117,27,6,103,102,26,14,3,4,20975,26350.6,25027.5,2,179.0,7.0,731.0,1083.0,150.0,127.0,99.0,188.0,0
230184.9158,2022,골목상권,2110965,언주역 6번,0,0,1,0,0,0,0,1,4,2245,1500,1139,65,12,305,223,98,21,41,6,135367,129345.6,100160.5,2,223.0,27.0,1132.0,871.0,307.0,146.0,81.0,452.0,0
142119.0725,2022,골목상권,2110996,대치2동주민센터,0,0,1,0,0,0,0,1,3,1430,682,1959,21,0,2,4,4,23,23,184,115960,123772.8,126785.0,8,151.0,3.0,171.0,256.0,209.0,103.0,81.0,3456.0,6697
177318.7645,2022,골목상권,2110976,언북초등학교,0,0,1,0,0,0,0,1,3,2022,1080,578,56,0,32,181,105,78,56,76,100525,108666.0,101546.5,2,137.0,12.0,292.0,254.0,190.0,330.0,148.0,1685.0,0
15372.97011,2022,골목상권,2110963,역삼월드메르디앙아파트,0,0,1,0,0,0,0,1,4,1684,860,780,45,2,165,141,93,47,11,137,48664,58039.4,49180.0,1,191.0,26.0,711.0,877.0,312.0,211.0,149.0,1288.0,0
64006.23551,2022,골목상권,2110980,개포지구대옆,0,0,1,0,0,0,0,1,3,2629,1125,663,76,5,134,207,231,54,6,60,73887,92920.8,83487.0,1,219.0,26.0,499.0,686.0,567.0,126.0,36.0,391.0,0
490016.9701,2022,골목상권,2110967,역삼역 8번,0,0,1,0,0,0,0,1,4,1279,864,377,34,3,199,97,55,24,4,22,104090,98422.2,71085.5,3,202.0,27.0,1096.0,781.0,302.0,142.0,82.0,67.0,0
160519.2899,2022,골목상권,2110960,은광여고,0,0,1,0,0,0,0,1,3,727,422,1522,16,15,93,59,6,9,22,35,15426,15151.6,12629.0,3,96.0,40.0,554.0,486.0,91.0,87.0,94.0,826.0,0
235046.9177,2022,골목상권,2110984,포이초등학교(개포목련어린이공원),0,0,1,0,0,0,0,1,7,4267,1912,1556,109,26,321,363,209,102,38,35,105947,155511.6,148516.5,10,257.0,44.0,667.0,998.0,708.0,177.0,85.0,44.0,2175
174061.8342,2022,골목상권,2110989,대치동아우편취급국,0,0,1,0,0,0,0,1,4,1588,904,444,60,1,257,235,115,49,22,8,104986,101138.4,76467.5,1,279.0,8.0,1079.0,1513.0,525.0,477.0,226.0,641.0,0
732451.0688,2022,골목상권,2110983,국립국악고등학교,0,0,1,0,0,0,0,1,3,2703,1231,783,67,8,149,240,151,38,28,12,54081,64581.8,60197.0,3,246.0,30.0,597.0,783.0,726.0,120.0,45.0,112.0,3649
222990.1594,2022,골목상권,2110977,논현로18길,0,0,1,0,0,0,0,1,3,691,340,148,17,1,34,42,42,7,0,0,20603,21618.2,17683.5,0,211.0,38.0,548.0,694.0,666.0,106.0,30.0,63.0,0
96790.05797,2022,골목상권,2110982,강남구보훈회관,0,0,1,0,0,0,0,1,3,827,406,166,22,2,93,56,35,8,7,5,22742,29350.2,29180.0,1,135.0,5.0,358.0,248.0,130.0,77.0,52.0,3297.0,0
363627.1685,2022,골목상권,2110961,언주역 3번,0,0,1,0,0,0,0,1,4,2163,1335,962,57,0,226,186,103,39,31,99,160080,160854.6,118489.5,1,193.0,6.0,987.0,977.0,225.0,131.0,100.0,1153.0,0
113154.1775,2022,골목상권,2110959,신구중학교,0,0,1,0,0,0,0,1,3,361,170,271,2,0,0,0,0,0,0,82,19978,16065.2,12912.0,3,59.0,4.0,72.0,65.0,45.0,34.0,44.0,518.0,0
602919.5978,2022,골목상권,2110949,한남IC,0,0,1,0,0,0,0,1,3,564,281,1683,4,0,4,9,0,2,9,72,58706,54217.6,46825.0,3,76.0,2.0,206.0,104.0,133.0,35.0,42.0,1863.0,0
267718.928,2022,골목상권,2110992,도곡초등학교,0,0,1,0,0,0,0,1,8,7894,3681,2179,206,3,595,582,346,223,84,137,239079,280480.8,317365.5,3,430.0,11.0,1151.0,1145.0,692.0,439.0,195.0,2611.0,0
382319.5326,2022,골목상권,2110955,논현초등학교,0,0,1,0,0,0,0,1,12,7089,4515,3430,187,16,842,746,183,103,80,168,364471,421422.2,381863.5,12,423.0,29.0,2255.0,2043.0,427.0,230.0,172.0,481.0,0
450377.5196,2022,골목상권,2110997,대청초등학교,0,0,1,0,0,0,0,1,10,7187,3441,1724,148,0,101,433,309,69,26,44,216161,266635.8,257472.0,45,222.0,1.0,126.0,860.0,1003.0,238.0,287.0,1905.0,58871
504432.4174,2022,골목상권,2110999,윗방죽마을공원,0,0,1,0,0,0,0,1,5,3177,2401,268,2,0,0,2,10,4,1,0,8288,10306.8,9907.5,10,29.0,0.0,0.0,2.0,55.0,186.0,113.0,1930.0,31277
335362.0543,2022,골목상권,2110975,매봉역 1번,0,0,1,0,0,0,0,1,6,890,353,10837,25,0,19,40,15,15,2,159,52616,50895.4,43358.5,12,71.0,19.0,66.0,44.0,49.0,43.0,25.0,1799.0,20480
117874.3587,2022,골목상권,2110951,신사은행나무공원,0,0,1,0,0,0,0,1,3,979,574,273,16,3,95,36,10,5,5,23,77195,81173.2,64382.0,1,107.0,4.0,342.0,331.0,129.0,93.0,83.0,150.0,0
106472.5435,2022,골목상권,2110972,강남세브란스병원미래의학연구센터,0,0,1,0,0,0,0,1,3,1921,1003,2628,56,0,206,139,135,106,44,4,43132,47254.2,41538.5,2,222.0,17.0,754.0,730.0,448.0,231.0,169.0,1311.0,0
391561.2065,2022,골목상권,2110981,국악고교사거리,0,0,1,0,0,0,0,1,4,2118,907,361,57,10,137,201,230,17,13,0,56918,65156.2,59805.5,2,325.0,60.0,851.0,1290.0,904.0,171.0,76.0,10.0,0
542988.3478,2022,골목상권,2110999,윗방죽마을공원,0,0,1,0,0,0,0,0,5,3177,2401,268,2,0,0,2,10,4,1,0,8429,10775.0,10198.5,10,29.0,0.0,0.0,2.0,55.0,186.0,113.0,1930.0,32274
274273.6703,2022,골목상권,2110975,매봉역 1번,0,0,1,0,0,0,0,0,6,890,353,10837,25,0,19,40,15,15,2,159,51817,50729.4,44563.5,12,71.0,19.0,66.0,44.0,49.0,43.0,25.0,1799.0,20880
80624.85507,2022,골목상권,2110982,강남구보훈회관,0,0,1,0,0,0,0,0,3,827,406,166,22,2,93,56,35,8,7,5,22279,28116.2,28115.0,1,135.0,5.0,358.0,248.0,130.0,77.0,52.0,3297.0,0
98954.44565,2022,골목상권,2110959,신구중학교,0,0,1,0,0,0,0,0,3,361,170,271,2,0,0,0,0,0,0,82,20469,16556.0,13860.0,3,59.0,4.0,72.0,65.0,45.0,34.0,44.0,518.0,0
134261.8623,2022,골목상권,2111002,한국교통안전공단 강남자동차검사소,0,0,1,0,0,0,0,0,3,317,0,317,0,0,0,0,0,0,0,0,435,250.8,201.0,5,,,,,,,,,2557
69743.72101,2022,골목상권,2110972,강남세브란스병원미래의학연구센터,0,0,1,0,0,0,0,0,3,1921,1003,2628,56,0,206,139,135,106,44,4,43332,45857.6,40888.0,2,222.0,17.0,754.0,730.0,448.0,231.0,169.0,1311.0,0
108786.8732,2022,골목상권,2110951,신사은행나무공원,0,0,1,0,0,0,0,0,3,979,574,273,16,3,95,36,10,5,5,23,74783,78160.2,63042.5,1,107.0,4.0,342.0,331.0,129.0,93.0,83.0,150.0,0
190880.8451,2022,골목상권,2110989,대치동아우편취급국,0,0,1,0,0,0,0,0,4,1588,904,444,60,1,257,235,115,49,22,8,103839,97563.0,72549.5,1,279.0,8.0,1079.0,1513.0,525.0,477.0,226.0,641.0,0
66481.80072,2022,골목상권,2110980,개포지구대옆,0,0,1,0,0,0,0,0,3,2629,1125,663,76,5,134,207,231,54,6,60,75187,94710.0,86547.0,1,219.0,26.0,499.0,686.0,567.0,126.0,36.0,391.0,0
125995.5906,2022,골목상권,2110952,논현목련공원,0,0,1,0,0,0,0,0,3,868,571,117,27,6,103,102,26,14,3,4,20731,25776.4,24513.5,2,179.0,7.0,731.0,1083.0,150.0,127.0,99.0,188.0,0
138501.4076,2022,골목상권,2110974,언주중학교,0,0,1,0,0,0,0,0,6,1513,796,292,60,1,165,175,92,20,23,96,79932,89167.6,75204.0,2,230.0,4.0,630.0,650.0,297.0,148.0,67.0,1750.0,0
181197.0,2022,골목상권,2110984,포이초등학교(개포목련어린이공원),0,0,1,0,0,0,0,0,7,4267,1912,1556,109,26,321,363,209,102,38,35,101618,148041.0,145077.5,10,257.0,44.0,667.0,998.0,708.0,177.0,85.0,44.0,1987
209063.4058,2022,골목상권,2110977,논현로18길,0,0,1,0,0,0,0,0,3,691,340,148,17,1,34,42,42,7,0,0,19681,20613.0,17431.0,0,211.0,38.0,548.0,694.0,666.0,106.0,30.0,63.0,0
276826.1413,2022,골목상권,2110985,청담근린공원,0,0,1,0,0,0,0,0,3,956,480,1338,28,0,11,33,46,30,23,103,32343,28945.8,24705.5,1,89.0,0.0,13.0,79.0,101.0,50.0,55.0,1836.0,0
418195.5788,2022,골목상권,2110967,역삼역 8번,0,0,1,0,0,0,0,0,4,1279,864,377,34,3,199,97,55,24,4,22,95616,86474.4,63040.5,3,202.0,27.0,1096.0,781.0,302.0,142.0,82.0,67.0,0
129047.7935,2022,골목상권,2110996,대치2동주민센터,0,0,1,0,0,0,0,0,3,1430,682,1959,21,0,2,4,4,23,23,184,98120,116378.0,121391.5,8,151.0,3.0,171.0,256.0,209.0,103.0,81.0,3456.0,5727
88972.08333,2022,골목상권,2110995,봉은사역 4번,0,0,1,0,0,0,0,0,3,2802,1097,5085,70,1,39,35,34,27,26,731,59844,71383.2,68689.5,5,141.0,1.0,47.0,98.0,73.0,47.0,72.0,2911.0,1640
357471.2283,2022,골목상권,2110981,국악고교사거리,0,0,1,0,0,0,0,0,4,2118,907,361,57,10,137,201,230,17,13,0,54948,63381.2,58668.0,2,325.0,60.0,851.0,1290.0,904.0,171.0,76.0,10.0,0
478941.6957,2022,골목상권,2110957,언북중학교,0,0,1,0,0,0,0,0,3,1761,1088,1251,50,1,94,154,131,44,19,89,173166,154003.8,94870.0,7,90.0,3.0,178.0,551.0,171.0,58.0,25.0,288.0,0
