기준_년분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,서비스_업종_코드,서비스_업종_코드_명,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_건수~06_매출_건수,시간대_건수~11_매출_건수,시간대_건수~14_매출_건수,시간대_건수~17_매출_건수,시간대_건수~21_매출_건수,시간대_건수~24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수,엑스좌표_값,와이좌표_값,자치구_코드,자치구_코드_명,행정동_코드,행정동_코드_명,영역_면적,총_유동인구_수,남성_유동인구_수,여성_유동인구_수,연령대_10_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,연령대_50_유동인구_수,연령대_60_이상_유동인구_수,시간대_00_06_유동인구_수,시간대_06_11_유동인구_수,시간대_11_14_유동인구_수,시간대_14_17_유동인구_수,시간대_17_21_유동인구_수,시간대_21_24_유동인구_수,월요일_유동인구_수,화요일_유동인구_수,수요일_유동인구_수,목요일_유동인구_수,금요일_유동인구_수,토요일_유동인구_수,일요일_유동인구_수,총_상주인구_수,남성_상주인구_수,여성_상주인구_수,연령대_10_상주인구_수,연령대_20_상주인구_수,연령대_30_상주인구_수,연령대_40_상주인구_수,연령대_50_상주인구_수,연령대_60_이상_상주인구_수,남성연령대_10_상주인구_수,남성연령대_20_상주인구_수,남성연령대_30_상주인구_수,남성연령대_40_상주인구_수,남성연령대_50_상주인구_수,남성연령대_60_이상_상주인구_수,여성연령대_10_상주인구_수,여성연령대_20_상주인구_수,여성연령대_30_상주인구_수,여성연령대_40_상주인구_수,여성연령대_50_상주인구_수,여성연령대_60_이상_상주인구_수,총_가구_수,아파트_가구_수,비_아파트_가구_수,총_직장_인구_수,남성_직장_인구_수,여성_직장_인구_수,연령대_10_직장_인구_수,연령대_20_직장_인구_수,연령대_30_직장_인구_수,연령대_40_직장_인구_수,연령대_50_직장_인구_수,연령대_60_이상_직장_인구_수,남성연령대_10_직장_인구_수,남성연령대_20_직장_인구_수,남성연령대_30_직장_인구_수,남성연령대_40_직장_인구_수,남성연령대_50_직장_인구_수,남성연령대_60_이상_직장_인구_수,여성연령대_10_직장_인구_수,여성연령대_20_직장_인구_수,여성연령대_30_직장_인구_수,여성연령대_40_직장_인구_수,여성연령대_50_직장_인구_수,여성연령대_60_이상_직장_인구_수,월_평균_소득_금액,소득_구간_코드,지출_총금액,식료품_지출_총금액,의류_신발_지출_총금액,생활용품_지출_총금액,의료비_지출_총금액,교통_지출_총금액,여가_지출_총금액,문화_지출_총금액,교육_지출_총금액,유흥_지출_총금액
20233,D,발달상권,3120188,압구정역,CS300002,편의점,2901360730,532501,2249016577,652344153,456791207,429261675,463951479,451720397,447291819,392768791,259575362,158836044,644177641,538321288,496984175,700452641,362588941,1570510619,1159434829,109835860,475285155,637993121,748510772,509072979,249247559,410887,121614,83174,80324,83423,81858,82108,72098,49516,20917,127117,106681,92944,128826,56016,272660,245174,34925,105471,121559,132519,86464,36895,202482,447331,11680,강남구,11680510,신사동,251746,2142469,944489,1197980,355800,342816,419676,424180,283654,316341,254214,404429,410121,424788,463038,185880,320211,327612,328107,320982,326807,277508,241242,1134,521,613,147,93,195,238,152,309,76,38,86,107,66,148,71,55,109,131,86,161,598,0,598,8579,3750,4829,134,2204,2146,1550,1314,1231,47,698,969,897,556,583,87,1506,1177,653,758,648,3837465.0,8.0,1170392552.0,255344142.0,144885889.0,96324401.0,128681691.0,209264501.0,54262408.0,33378458.0,200618712.0,47632350.0
20233,D,발달상권,3120190,강남을지병원,CS300002,편의점,4059520440,612032,3264260675,795259765,640175658,647477119,657447059,664735323,654425516,463132293,332127472,419423081,798339952,719015481,619135026,903300939,600305961,2306111512,1401615987,30237701,752582542,1242678183,902157156,606977786,173094134,499397,112635,101782,98265,102317,100618,96415,64140,48495,50360,147449,125533,98206,121676,68808,336201,241896,6960,144478,194569,118352,85686,28047,202498,446725,11680,강남구,11680545,압구정동,295195,1598132,785917,812214,132683,310765,416232,347147,195646,195661,267885,321624,281798,285627,291388,149808,246742,252939,256161,248259,244152,185038,164842,2543,1188,1355,219,225,595,543,366,595,119,105,256,247,175,286,100,120,339,296,191,309,1367,0,1367,11725,6199,5526,44,3417,3232,2506,1512,1014,14,1228,1650,1567,988,752,30,2189,1582,939,524,262,3360098.0,7.0,1867827087.0,433101939.0,233668445.0,152366048.0,208092323.0,328309517.0,80296880.0,57019975.0,294713159.0,80258801.0
20233,D,발달상권,3120191,학동역,CS300002,편의점,5148847313,762518,4157604538,991242775,857888688,850415195,828067244,841203100,780030311,549497734,441745041,526675568,1246526723,929485532,690735217,1078092617,677331656,3112710481,1712607713,32985323,1006448572,1701614757,1160483743,639240044,284545744,631515,131003,132213,127524,129221,124374,118183,74291,56712,55753,218299,151863,108025,146375,82203,463194,273559,8815,184643,263950,148669,89469,41210,202659,446009,11680,강남구,11680521,논현1동,366287,2208026,1091632,1116394,185602,450036,554418,456427,278007,283536,410281,471532,365856,366824,377265,216270,345927,345514,351290,340887,331510,252961,239938,4811,2200,2611,266,334,1153,1170,761,1127,129,155,491,526,395,504,137,179,662,644,366,623,2983,0,2983,13888,8123,5765,40,2898,3769,2969,1869,2343,17,1128,2152,2012,1134,1680,23,1770,1617,957,735,663,3300184.0,7.0,2887323339.0,672084676.0,364642550.0,238093910.0,319707033.0,501584928.0,123309144.0,91726667.0,449881837.0,126292594.0
20233,D,발달상권,3120192,뱅뱅사거리,CS300002,편의점,8806720252,1329976,6946853870,1859866382,1344978057,1280394755,1316449942,1305030619,1700000497,995334845,864531537,777238685,1584320060,1399812509,1573353232,2049675969,1422319797,5202870176,2735327249,88124512,1541878254,2698018443,1803371960,1271411671,535392581,1064436,265540,224694,205018,216685,211826,206213,142878,122662,92967,300033,253273,199021,297737,186945,815978,472410,26270,279670,434074,272694,200409,75275,202785,443423,11680,강남구,11680640,역삼1동,317600,2359683,1200261,1159422,213556,457825,604412,514882,297509,271498,419277,515997,401635,392357,401312,229104,379322,377833,382379,367731,358402,249899,244115,5192,2441,2751,399,481,1534,1130,743,905,208,223,695,521,372,422,191,258,839,609,371,483,4718,0,4718,27363,18865,8498,72,5748,8234,6678,4352,2279,37,3275,5587,5090,3174,1702,35,2473,2647,1588,1178,577,4243697.0,8.0,3473998985.0,775132929.0,447504051.0,299824965.0,368323842.0,581284915.0,167186468.0,112849645.0,570086330.0,151805840.0
20233,D,발달상권,3120193,도산공원교차로,CS300002,편의점,1687074237,234088,1407213906,279860331,277497604,275082425,302328441,285415689,266889747,167869779,111990552,100359883,382804420,389822271,281213067,352121643,180752953,910624896,515329230,14849828,300992468,470526928,338287628,199962887,101334387,196832,37256,40177,39095,40707,39580,37273,22588,14668,13160,59556,59572,39212,42474,20114,131937,83933,3572,54614,70444,46035,27913,13293,202968,446898,11680,강남구,11680545,압구정동,185023,747082,369429,377653,52388,145592,193574,171279,93812,90438,92478,148577,149312,147822,145954,62939,116001,119809,121171,117354,117070,85362,70314,1111,515,596,78,110,218,222,168,315,36,62,107,102,76,132,42,48,111,120,92,183,596,0,596,6384,3798,2586,15,1278,1918,1493,983,697,6,466,1071,1021,696,538,9,812,847,472,287,159,3265276.0,7.0,1019509440.0,236382938.0,126614762.0,82492291.0,116572859.0,181929988.0,42722001.0,30533282.0,158248426.0,44012893.0
20233,D,발달상권,3120194,언주역(차병원),CS300002,편의점,4131658839,572741,3257900198,873758641,658881757,650008339,658383000,646133266,644493836,491982437,381776204,413683363,809600081,691576623,615830273,964814915,636153584,2396162144,1453242794,14119322,812911680,1298581548,937343845,543432843,243015703,461892,110849,94295,91116,93903,91914,90664,63673,47176,43427,134660,113843,90099,118505,72207,345762,204646,3343,138078,195268,110915,70541,32263,203009,445326,11680,강남구,11680531,논현2동,242446,1877703,949449,928253,81264,403226,555917,393695,225375,218226,321569,407547,327059,321904,323212,176411,294285,296487,300042,289897,283339,212955,200696,2437,1131,1306,148,148,707,599,315,520,73,70,298,278,167,245,75,78,409,321,148,275,1764,0,1764,12628,8724,3904,37,2790,4202,2802,1923,874,14,1366,2863,2239,1588,654,23,1424,1339,563,335,220,3258234.0,7.0,1889746203.0,441748522.0,239342987.0,162175137.0,209822265.0,331128886.0,85920530.0,59855903.0,278065250.0,81686723.0
20233,D,발달상권,3120195,성수대교남단,CS300002,편의점,621203975,105299,487012543,134191432,97586234,91906002,103101589,99859221,94559497,82838181,51353251,31723519,115603840,142578308,122836781,140746757,67714770,332496032,242280196,10705584,146645945,191400070,120326642,64153805,41544181,82141,23158,15932,15380,17348,17128,16353,14346,8812,3356,22653,25971,21357,22989,8973,57131,43245,2812,30014,34288,18274,10200,4789,203046,447576,11680,강남구,11680545,압구정동,126830,973892,440762,533131,109273,219536,223596,187829,113333,120324,124607,166644,180961,189095,212779,99806,139522,143816,147629,144201,150717,137229,110779,486,239,247,56,32,81,115,59,143,28,16,41,59,31,64,28,16,40,56,28,79,224,0,224,5611,2685,2926,39,1393,2394,1102,426,257,15,487,1194,634,208,147,24,906,1200,468,218,110,3256289.0,7.0,813650624.0,171831085.0,102255984.0,69028689.0,88290006.0,148552173.0,42093747.0,22711830.0,136426585.0,32460525.0
20233,D,발달상권,3120196,서울세관,CS300002,편의점,1610473025,216825,1301461797,309011228,260636703,255185526,275892676,260765184,248981708,178111307,130899921,185899804,311611712,302224758,221185551,351838365,237712835,981990566,516982864,8453515,252946659,569559360,337104520,187386609,143522767,181163,35662,37943,34696,37130,36992,34402,20820,14842,17212,54364,48883,30765,43109,22492,129547,78203,2082,46109,76254,42196,25682,15427,203125,446206,11680,강남구,11680531,논현2동,185480,817856,415288,402569,81770,139190,200897,183121,105643,107235,155980,175004,135082,132200,136956,82635,127847,130088,131716,127759,124713,91523,84213,1441,690,751,101,106,244,285,265,440,52,52,109,137,140,200,49,54,135,148,125,240,940,0,940,9664,5880,3784,15,1699,2887,2578,1611,874,2,596,1519,1718,1320,725,13,1103,1368,860,291,149,3429613.0,7.0,401199127.0,107058927.0,50112194.0,32455221.0,50525695.0,67225716.0,15302790.0,13311988.0,47246913.0,17959683.0
20233,D,발달상권,3120197,역삼역,CS300002,편의점,18070491410,2753385,15258827110,2811664300,2960567278,3003769504,3075053748,2904875089,3314561491,1580051080,1231613220,1586268804,3838128275,3774328477,2735486185,3777554467,2358725202,10854100857,4878579870,76326972,3547031167,5500380142,3634368596,2045179813,929394037,2348064,405321,485321,469177,490493,462123,440950,229879,175442,191880,713271,575063,422516,551982,298673,1787277,858070,17222,673206,927430,551834,327750,147916,203179,444549,11680,강남구,11680640,역삼1동,562807,4744627,2626524,2118103,166982,1102757,1438157,1037191,548675,450864,566401,1024607,964830,945701,867356,375731,810320,820114,828545,791840,741933,400225,351646,5286,2833,2453,786,456,1408,1020,620,996,494,216,686,563,370,504,292,240,722,457,250,492,4337,0,4337,58731,38593,20138,93,10093,18065,15897,10840,3743,43,5229,11924,11872,7083,2442,50,4864,6141,4025,3757,1301,3487230.0,7.0,3212597751.0,761484722.0,412431727.0,282783645.0,348687928.0,558361252.0,141763838.0,107017811.0,456049389.0,144017439.0
20233,D,발달상권,3120198,구역삼세무서,CS300002,편의점,3391568360,501930,2657277906,734290454,529770970,517113651,550696836,542635196,517061253,398841758,335448696,412748815,588659767,603972109,476879335,762357302,546951032,2048390968,1163478053,22122015,654486989,1150615299,774829188,409730345,200085189,402524,99406,81100,78912,83160,81357,77995,52644,46762,49182,105868,101862,70375,106554,68089,305330,179573,4813,119408,174410,101866,58783,25621,203290,444009,11680,강남구,11680640,역삼1동,291470,2320962,1219905,1101058,123410,523193,654309,468751,278449,272850,489033,499489,359481,353085,375666,244207,365512,363565,368655,356670,343532,259710,263319,7396,3741,3655,453,538,1942,1721,1124,1618,221,252,932,903,641,792,232,286,1010,818,483,826,5072,0,5072,11531,7246,4285,23,2691,3529,2889,1562,837,12,1141,2216,2115,1139,623,11,1550,1313,774,423,214,3332219.0,7.0,3913260246.0,952094191.0,500629491.0,324229415.0,444550986.0,664166108.0,160375193.0,131875037.0,556902399.0,178437426.0
20233,D,발달상권,3120199,경복아파트교차로,CS300002,편의점,3135215505,460955,2482293700,652921805,503242750,511245276,503468111,482018665,482318898,352002478,300919327,337736775,515119402,601895472,455088427,757082370,468293059,2091253464,1033410729,7047915,557903916,1237383550,844058488,315838896,162431428,374217,86738,78141,74593,76772,73801,70910,45385,41353,35233,90813,106112,73196,98851,56750,314872,145500,1139,92328,182107,112389,49393,23018,203449,445392,11680,강남구,11680640,역삼1동,112742,564056,293124,270931,35237,111722,161464,122935,69680,63018,95055,122469,99040,97254,97931,52306,88148,89099,90061,87327,85047,63253,61117,587,283,304,30,48,181,156,89,83,15,20,87,66,50,45,15,28,94,90,39,38,598,0,598,3427,2023,1404,9,720,1059,682,508,449,3,273,627,441,345,334,6,447,432,241,163,115,3030210.0,7.0,534208860.0,122671531.0,68338448.0,46492132.0,56641385.0,95263302.0,23680471.0,17295636.0,79855728.0,23970227.0
20233,D,발달상권,3120200,학동사거리,CS300002,편의점,3577415945,480233,2715323011,862092934,498334179,508210323,564131303,544966815,599680391,524291643,337801291,346624953,641788689,648021248,604029694,822291209,514660152,2016778825,1112446792,20354796,634384287,950574781,753909918,514519025,255482812,360682,119551,68274,70964,73561,73605,74278,71891,47660,41213,98945,96477,80456,99886,63256,287066,168901,4287,114308,137636,95238,68836,35664,203460,447067,11680,강남구,11680565,청담동,266597,1289289,603935,685354,75990,300469,359716,269185,151331,132595,127956,229646,264565,267736,283853,115532,182277,198626,203530,196430,201078,175686,131661,1197,548,649,92,92,261,254,168,330,45,39,113,118,85,148,47,53,148,136,83,182,565,0,565,9363,3808,5555,26,2868,3075,1848,1005,541,9,654,1122,937,687,399,17,2214,1953,911,318,142,3402858.0,7.0,1006064987.0,234042223.0,125570404.0,82627365.0,114846472.0,179655969.0,42601111.0,30605275.0,152498700.0,43617468.0
20233,D,발달상권,3120201,도곡1동,CS300002,편의점,1658944086,263175,1257966623,400977463,255901369,253496937,247048464,253197930,248321923,220347876,180629587,168674177,315777890,272006376,224316752,373236283,304932608,998849901,591390970,18455284,302817827,484427145,442848775,216877140,124814699,203847,59328,43416,40233,40694,40274,39230,32886,26442,20792,59132,47848,36591,57419,41393,157872,100240,4810,56370,78800,69057,32771,16305,203531,443680,11680,강남구,11680640,역삼1동,169293,1075833,527286,548547,159675,173650,217086,218694,145321,161404,216586,229637,165555,169068,183204,111783,165646,164624,165511,161066,157593,131447,129946,1796,851,945,158,188,384,371,281,414,82,91,173,181,128,196,76,97,211,190,153,218,1108,0,1108,11549,6381,5168,116,3564,3468,2477,1299,625,31,1365,2018,1727,754,486,85,2199,1450,750,545,139,3463488.0,7.0,1479305382.0,337144200.0,185871874.0,121022545.0,164224402.0,262099567.0,63853363.0,44830092.0,236009604.0,64249735.0
20233,D,발달상권,3120202,압구정로데오역(압구정로데오),CS300002,편의점,3528746831,672100,2512519828,1016227003,437321416,504886092,513816183,500087864,556408273,628334632,387892371,268441921,1006948236,585908429,568810478,766684980,331952787,1692603307,1746336615,39496007,1110843613,1208168495,549371153,350432838,180627818,483226,188874,88601,96636,96841,95365,105783,116438,72436,39817,243345,111207,102591,128168,46972,313064,353701,9831,240056,224707,94515,66892,30765,203548,447476,11680,강남구,11680545,압구정동,265702,2164877,976526,1188349,185389,528741,530755,416838,251400,251753,264592,358958,406629,427704,481564,225430,302467,319408,328781,319412,336984,314410,243413,1934,926,1008,231,220,250,327,311,595,115,105,119,146,154,287,116,115,131,181,157,308,793,0,793,11735,6075,5660,41,2963,4419,2469,1425,418,11,793,2184,1593,1195,299,30,2170,2235,876,230,119,4378212.0,8.0,1694893928.0,371500250.0,215369792.0,134984257.0,192729077.0,310821970.0,84173872.0,47463344.0,267617777.0,70233589.0
20233,D,발달상권,3120203,강남구청역,CS300002,편의점,3068381185,469283,2424305124,644076061,485268206,485366467,492624219,474373705,486672527,365283828,278792233,259247459,575341478,542559815,459003143,732544261,499685029,1779382843,1014208896,38999002,563376038,842083389,722418968,450909826,175804510,375769,93514,76394,73280,76666,73997,75432,53544,39970,28987,100170,93566,74162,106960,65438,279476,168027,11638,106440,133215,101241,68472,26489,203597,446308,11680,강남구,11680531,논현2동,173252,1859583,937422,922161,177149,350936,471734,384849,250685,224229,282264,375516,332905,336776,357713,174409,293670,298363,303756,292046,284446,205156,182145,1322,632,690,97,118,321,276,214,296,44,61,149,118,111,149,53,57,172,158,103,147,920,0,920,7726,4602,3124,27,1589,2070,1890,1381,769,8,650,1218,1293,882,551,19,939,852,597,499,218,3950137.0,8.0,1470778245.0,329245525.0,182485973.0,118566705.0,160296958.0,257034886.0,65902964.0,43337142.0,253366640.0,60541452.0
20233,D,발달상권,3120204,르네상스호텔사거리,CS300002,편의점,1960128513,287578,1513976780,446151733,282895395,308239394,312556836,320202368,290082787,240381534,205770199,249997723,339481971,341863542,274872139,459275486,294637652,1282049681,577832898,21384976,356044512,608548946,456094804,314338819,103470522,234685,52893,47473,46524,48318,47962,44408,27275,25618,27642,64339,58699,44543,59251,33104,190089,89657,2981,60797,89616,69178,40351,16820,203786,444848,11680,강남구,11680640,역삼1동,160960,1952205,992091,960115,150441,377855,514835,415786,255314,237974,265056,433427,385443,375021,337404,155855,323455,329147,334402,319829,303877,184472,157022,1498,639,859,90,108,467,394,224,215,45,41,171,180,103,99,45,67,296,214,121,116,1127,0,1127,41471,20644,20827,102,8167,11056,10671,10081,1394,54,5016,7567,4988,2062,957,48,3151,3489,5683,8019,437,3950805.0,8.0,1790026304.0,354137379.0,217919661.0,155205039.0,174329144.0,308034810.0,88538680.0,49387756.0,374178020.0,68295815.0
20233,D,발달상권,3120205,매봉역,CS300002,편의점,1613543996,268921,1320694089,292849907,255956368,254819922,277306718,260281084,272329997,169202643,123647264,85736018,397012050,301010969,234795255,366930348,228059356,1050213079,496902936,16624567,296056162,455431695,378475016,256123096,144405478,222581,46340,45630,42530,45245,44627,44549,26787,19553,11492,75292,53739,39151,57044,32203,171592,90889,4373,61435,82868,54664,39139,20000,203882,442769,11680,강남구,11680656,도곡2동,122443,555280,278371,276909,54556,86361,114915,108447,88609,102392,82902,113899,101120,99474,105302,52584,87138,88433,89994,85801,85073,61725,57117,1161,557,604,72,148,261,171,210,299,38,70,109,90,107,143,34,78,152,81,103,156,592,0,592,13950,9370,4580,95,2838,4203,3126,1781,1907,44,1450,2959,2521,1302,1094,51,1388,1244,605,479,813,3506683.0,7.0,1848282139.0,422391998.0,231561686.0,140726552.0,207169501.0,326487297.0,78149715.0,53795965.0,308799702.0,79199723.0
20233,D,발달상권,3120206,개나리아파트,CS300002,편의점,2431128177,374844,1892027155,539101022,412597912,349664013,387112767,358126217,384526246,283978045,255122977,196752936,485288367,444562684,376943379,576711242,350869569,1502231883,853731813,26823951,418472483,738209032,621334746,385182747,165940736,299234,75610,64208,57192,60736,57484,59614,38849,36761,22077,86656,77660,60461,81767,46223,230981,138735,8377,74774,114026,93358,58744,20439,203905,444200,11680,강남구,11680650,역삼2동,148412,1322168,643572,678596,217312,199693,260781,284722,181588,178072,252817,301752,217565,209972,209075,130987,205517,204719,207264,201009,195368,153188,155102,3987,1899,2088,484,554,583,741,661,964,264,265,272,350,322,426,220,289,311,391,339,538,2106,0,2106,5243,3354,1889,87,1658,1413,1080,655,350,27,866,955,775,456,275,60,792,458,305,199,75,3882226.0,8.0,1721637065.0,402206816.0,216157969.0,132792842.0,194720290.0,298259070.0,72754126.0,51816825.0,278976539.0,73952588.0
20233,D,발달상권,3120207,선정릉역,CS300002,편의점,3218402807,482944,2553631253,664771554,519326576,501352364,515569240,515216712,502166361,403299755,261471799,273426853,605550287,582165132,476060293,770559735,510640507,1868192780,1131923656,24429651,573504970,992063944,769209905,450316715,190591245,394925,88019,80653,76938,79703,81087,76544,52905,35114,29752,111680,100543,74830,103210,62929,281351,181995,6137,110034,152443,103048,66736,24950,204022,445778,11680,강남구,11680590,삼성2동,323475,2117345,1046687,1070659,250967,356345,501805,439089,277171,291968,424294,452397,332427,330420,359502,218304,328194,330417,332251,321606,315418,248863,240597,7038,3203,3835,644,724,1470,1554,1136,1510,319,381,628,667,550,658,325,343,842,887,586,852,3816,0,3816,11920,7343,4577,32,2669,4154,2699,1509,857,16,1106,2428,1922,1135,736,16,1563,1726,777,374,121,3669932.0,7.0,4195722577.0,972042077.0,520457583.0,329805664.0,458997625.0,728957375.0,170883058.0,128518628.0,705868339.0,180192228.0
20233,D,발달상권,3120208,청담사거리(청담동명품거리),CS300002,편의점,3556048813,511913,2653479860,902568953,501715052,527657564,557403979,531840739,534862526,497267222,405301731,351178421,762090133,713512846,559801109,713183405,456282899,1985653896,1192012085,18122857,628242246,936523924,731454517,542972421,320350018,384679,127234,75438,76121,79062,75769,78289,71485,55749,38203,127474,114948,82910,94686,53692,287325,194335,4126,115266,142156,95654,76714,47749,204217,447261,11680,강남구,11680565,청담동,331337,1690367,762701,927667,197733,289367,364774,339672,239223,259600,321039,350066,273951,274572,296816,173924,239371,254038,257827,251041,253390,231122,203580,3534,1617,1917,285,325,598,641,593,1092,153,155,253,309,262,485,132,170,345,332,331,607,1999,0,1999,11437,5280,6157,43,3488,4035,2275,1044,552,17,1116,1816,1308,628,395,26,2372,2219,967,416,157,4085253.0,8.0,1972996589.0,440573103.0,249484368.0,159234637.0,215124166.0,348672929.0,93682617.0,57786228.0,325496524.0,82942017.0
20233,D,발달상권,3120209,"강남구청(청담역_8번, 강남세무서)",CS300002,편의점,2751543899,439311,2091918013,659625886,412597305,417534597,415042386,409170170,437573555,375129008,284496878,180128898,503287051,468679974,437532286,672434020,489481670,1617142879,970515931,65579912,360666243,648934644,771350826,507847003,233280185,339985,99326,69180,67508,67300,68066,67931,56889,42437,23910,88313,83709,74228,101076,68075,248648,176442,19143,70613,106088,118299,77247,33701,204377,446586,11680,강남구,11680565,청담동,134148,840439,391234,449205,162148,104239,138882,174007,123532,137631,150061,170749,136219,140648,156996,85768,127079,127899,128987,126708,124420,106752,98595,1251,585,666,161,149,208,212,215,306,85,83,91,90,97,139,76,66,117,122,118,167,671,0,671,8987,2610,6377,34,2050,2684,2467,1172,580,9,538,752,537,395,379,25,1512,1932,1930,777,201,4707158.0,8.0,675548286.0,150602881.0,86492080.0,53213938.0,74836963.0,119001956.0,33067560.0,19406488.0,110555007.0,28371413.0
