매출_금액,기준_년도,기준_분기,시간대,상권_구분_코드_명,상권_코드_명,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_건수~06_매출_건수,시간대_건수~11_매출_건수,시간대_건수~14_매출_건수,시간대_건수~17_매출_건수,시간대_건수~21_매출_건수,시간대_건수~24_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수,엑스좌표_값,와이좌표_값,행정동_코드_명,영역_면적,총_유동인구_수,연령대_10_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,연령대_50_유동인구_수,연령대_60_이상_유동인구_수,시간대_00_06_유동인구_수,시간대_06_11_유동인구_수,시간대_11_14_유동인구_수,시간대_14_17_유동인구_수,시간대_17_21_유동인구_수,시간대_21_24_유동인구_수,월요일_유동인구_수,화요일_유동인구_수,수요일_유동인구_수,목요일_유동인구_수,금요일_유동인구_수,토요일_유동인구_수,일요일_유동인구_수,총_상주인구_수,연령대_10_상주인구_수,연령대_20_상주인구_수,연령대_30_상주인구_수,연령대_40_상주인구_수,연령대_50_상주인구_수,연령대_60_이상_상주인구_수,총_가구_수,총_직장_인구_수,연령대_10_직장_인구_수,연령대_20_직장_인구_수,연령대_30_직장_인구_수,연령대_40_직장_인구_수,연령대_50_직장_인구_수,연령대_60_이상_직장_인구_수,월_평균_소득_금액,소득_구간_코드,지출_총금액,식료품_지출_총금액,의류_신발_지출_총금액,생활용품_지출_총금액,의료비_지출_총금액,교통_지출_총금액,여가_지출_총금액,문화_지출_총금액,교육_지출_총금액,유흥_지출_총금액,집객시설_수,관공서_수,은행_수,종합병원_수,일반_병원_수,약국_수,유치원_수,초등학교_수,중학교_수,고등학교_수,대학교_수,백화점_수,슈퍼마켓_수,극장_수,숙박_시설_수,공항_수,철도_역_수,버스_터미널_수,지하철_역_수,버스_정거장_수
271715368,2021,3,시간대_14~17_매출_금액,발달상권,가로수길,1573026160,281470,1205539160,367487000,224561811,223483078,229908347,269891097,257694827,201527791,165959209,35123735,518005191,425743633,245468822,147790103,60666573,215488,65982,40364,39485,41387,48459,45793,35910,30072,10177,54811,56145,54284,71078,34975,11773,107926,74289,39776,26076,9554,201996,446810,신사동,256688,2197662,243651,493422,501770,389997,250506,318316,313089,386342,379480,418915,491623,208213,315091,321159,327957,335734,342235,298975,256512,3152,378,495,607,589,437,646,1777,6518,19,1316,2133,1570,895,585,3602514.0,7.0,2489687551.0,589883506.0,309226730.0,199643898.0,284332831.0,434636261.0,102125919.0,76064185.0,386594435.0,107179786.0,44,2.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
303074567,2021,3,시간대_14~17_매출_금액,발달상권,르네상스호텔사거리,2098211371,295686,1657913882,440297489,297972597,331631403,306134734,359959632,362215516,232131689,208165800,19127194,453467753,555865511,593055205,288220434,100432995,241915,53771,43930,46411,45191,56165,50218,29104,24667,23635,67568,56349,47207,59096,41831,2550,66738,81683,82899,40351,14264,203786,444848,역삼1동,160960,1778315,153574,322428,451465,375053,242325,233470,251016,395385,338781,330798,310477,151857,277844,290350,291525,303065,289812,177346,148372,1595,107,316,509,318,182,163,1127,41471,102,8167,11056,10671,10081,1394,3950805.0,8.0,1790026304.0,354137379.0,217919661.0,155205039.0,174329144.0,308034810.0,88538680.0,49387756.0,374178020.0,68295815.0,30,1.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
95312879,2021,3,시간대_14~17_매출_금액,발달상권,경기고교사거리(경기고교앞사거리),653926702,103969,506092949,147833753,97387105,92905965,97338344,105209550,113251985,87669789,60163964,7152027,146288208,174813554,134279167,104023745,52819053,82329,21640,15449,15585,16269,17900,17126,12730,8910,4415,28772,22650,15631,21349,11152,2265,26752,27157,21471,15901,7328,205005,446809,청담동,71695,194205,20426,27556,42590,38296,28990,36348,23849,43058,37497,37527,36342,15932,28942,29791,30497,31028,31125,23747,19075,218,12,38,61,44,28,35,151,4934,8,712,1628,1666,772,148,4913366.0,9.0,129113505.0,37866017.0,16919803.0,11419868.0,15304778.0,19328256.0,5016112.0,5058156.0,11836323.0,6364192.0,31,0.0,4.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
392817416,2021,3,시간대_14~17_매출_금액,발달상권,"강남구청(청담역_8번, 강남세무서)",2546157884,380806,1939454348,606703536,341069004,375696028,381013601,418310997,423364718,339306634,267396902,38250436,476774526,646829106,732584109,389288589,140652648,295798,85008,55313,55355,57310,64715,63105,46587,38421,18051,72091,75858,62331,90296,62179,11129,90453,99563,94322,54233,20870,204377,446586,청담동,134148,710686,121102,87416,122006,149105,100741,130316,121726,142906,118345,121588,134754,71366,102751,105651,107779,109806,108006,92348,84345,1374,205,242,240,225,210,252,671,8987,34,2050,2684,2467,1172,580,4707158.0,8.0,675548286.0,150602881.0,86492080.0,53213938.0,74836963.0,119001956.0,33067560.0,19406488.0,110555007.0,28371413.0,75,4.0,5.0,0.0,2.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
467010817,2021,3,시간대_14~17_매출_금액,발달상권,강남구청역,3210322241,486706,2544948107,665374134,449512816,481868029,517310896,564027171,532229195,355739482,309634652,45698987,703275592,891853678,739345400,425042800,175565827,391705,95001,71111,73910,77223,88610,80851,51889,43112,26864,103789,92411,76611,117549,69482,13054,133714,141885,94623,60846,24786,203597,446308,논현2동,173252,1810176,190252,362620,436805,371828,218747,229926,293162,367916,311193,315591,346576,175738,267555,279885,284804,292663,285433,210840,188997,1522,147,292,382,251,204,246,920,7726,27,1589,2070,1890,1381,769,3950137.0,8.0,1470778245.0,329245525.0,182485973.0,118566705.0,160296958.0,257034886.0,65902964.0,43337142.0,253366640.0,60541452.0,88,2.0,5.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0
204225754,2021,3,시간대_14~17_매출_금액,발달상권,영동대교남단교차로,1529857670,198807,1094881253,434976417,209989984,211368309,200194063,231580892,241748005,263918314,171058103,15174624,308826763,476129391,317003086,224905031,79024969,151740,47067,29784,28754,28226,32824,32152,27664,19403,12578,37354,38353,29031,49771,31720,2482,44688,63654,41731,25250,11925,204844,447175,청담동,89136,318354,31158,47585,72430,63418,48886,54880,49063,67800,55507,55673,59921,30390,47252,48659,49360,50099,50263,38882,33840,706,125,96,123,130,115,117,303,3984,7,489,1172,1107,929,280,5402804.0,9.0,736186796.0,150146812.0,94546067.0,60537799.0,76912269.0,130947047.0,42453708.0,19835545.0,132215438.0,28592111.0,12,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
88554633,2021,3,시간대_14~17_매출_금액,발달상권,대치역,526302197,133815,384233008,142069189,75487588,71210479,72661711,83951739,80921491,75705448,66363741,50239168,105033287,73445078,151140480,105740985,36690920,98986,34829,19618,17929,19273,21863,20303,19414,15415,3417,27284,23772,23234,36583,19525,20095,27876,16609,36702,25922,6225,205508,443861,대치1동,163253,515804,189561,46060,40069,99619,65708,74785,65469,92226,82944,95645,123985,55535,72756,74022,73092,74284,74009,78855,68787,1297,375,145,80,315,207,175,391,5716,26,1854,2307,1022,333,174,6241887.0,9.0,438625881.0,90538180.0,53407695.0,30295111.0,45911875.0,77061769.0,18038756.0,11265312.0,94336791.0,17770392.0,79,2.0,8.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
316945641,2021,3,시간대_14~17_매출_금액,발달상권,압구정역,1850651005,331077,1428745887,421905118,259918030,273255387,277534740,318293059,299744671,248941591,172963527,43431855,471547649,508234239,357778928,273868254,103926106,258334,72743,48512,47920,49868,57180,54854,43948,28795,12362,81652,61719,56703,80600,38041,12837,97893,88965,62225,44290,15827,202482,447331,신사동,251746,1784895,270057,307665,365418,345497,228332,267926,196096,334843,345879,370368,391647,146064,261737,269983,270658,281024,289801,234166,177526,1129,157,157,213,198,140,264,598,8579,134,2204,2146,1550,1314,1231,3837465.0,8.0,1170392552.0,255344142.0,144885889.0,96324401.0,128681691.0,209264501.0,54262408.0,33378458.0,200618712.0,47632350.0,215,0.0,14.0,0.0,1.0,36.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,6.0
214945601,2021,3,시간대_14~17_매출_금액,발달상권,서울세관,1538018125,225075,1244903621,293114504,222784875,234728852,240463235,289934298,256992361,162443266,130671238,8428811,358381700,488943013,286840662,209966864,94948675,188106,36969,34583,34970,36536,43604,38413,20399,16570,15313,57470,49763,31082,44211,27236,2036,61793,73047,43029,26161,11607,203125,446206,논현2동,185480,605688,45058,114202,158521,133608,73238,81061,101665,129577,107522,106746,105393,54787,90697,94967,96295,99742,96795,67141,60053,1453,109,189,275,280,232,368,940,9664,15,1699,2887,2578,1611,874,3429613.0,7.0,401199127.0,107058927.0,50112194.0,32455221.0,50525695.0,67225716.0,15302790.0,13311988.0,47246913.0,17959683.0,38,4.0,5.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
257533502,2021,4,시간대_14~17_매출_금액,발달상권,도산공원교차로,1596920847,231685,1357734594,239186253,252457196,266936453,264384801,301502227,272453917,142328400,96857853,5119799,268895317,488762635,360112165,156838772,80309358,197522,34163,35442,40090,40644,41475,39871,20131,14032,12177,58163,53863,38428,48451,20603,1460,55239,77649,45521,22283,11794,202968,446898,압구정동,185023,750698,52080,151715,199583,161795,88703,96823,91131,148363,149170,149327,150812,61896,108983,121067,121699,122157,118958,86907,70926,1184,125,177,217,210,160,295,596,6384,15,1278,1918,1493,983,697,3265276.0,7.0,1019509440.0,236382938.0,126614762.0,82492291.0,116572859.0,181929988.0,42722001.0,30533282.0,158248426.0,44012893.0,22,0.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0
401620300,2021,4,시간대_14~17_매출_금액,발달상권,구역삼세무서,3113763241,459201,2424013281,689749960,452561958,473589486,459377808,509852636,528631393,362415369,327334591,17224720,876910013,1058649073,688886309,285609135,155672896,367193,92008,69894,73084,72348,75325,76542,48421,43587,44748,93643,86024,63054,101644,70088,3934,150445,153840,88297,40873,19520,203290,444009,역삼1동,291470,2735920,167286,614536,772207,533364,321570,326955,633573,592348,398917,388953,427070,295059,407515,427966,429226,425800,406742,321044,317627,7376,479,1410,1908,1355,980,1244,5072,11531,23,2691,3529,2889,1562,837,3332219.0,7.0,3913260246.0,952094191.0,500629491.0,324229415.0,444550986.0,664166108.0,160375193.0,131875037.0,556902399.0,178437426.0,37,2.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
319739683,2021,4,시간대_14~17_매출_금액,골목상권,대청초등학교,2815974094,428603,1994905815,821068279,362133646,368218364,377062907,402427340,485063558,431648144,389420135,53417649,708482742,752906509,648338781,413176552,217650825,307812,120791,57539,58067,59877,61112,71217,63157,57634,44537,69362,51547,52008,115179,95970,12490,118118,111331,91639,61077,31796,207481,443569,일원1동,236964,2169539,350971,284089,342585,344261,321276,526359,563343,452945,259207,253034,355716,285292,313467,315349,314585,312520,312198,300313,301108,7187,1042,1264,1174,1052,1114,1541,3441,1724,4,230,291,391,383,425,3135357.0,7.0,7111260999.0,1642914131.0,888063639.0,555360381.0,815115871.0,1251073315.0,312328636.0,205634012.0,1139153125.0,301617889.0,49,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
118142654,2021,4,시간대_14~17_매출_금액,골목상권,윗방죽마을공원,936531201,131222,654873521,281657680,119065523,131811598,134732597,130956856,138306947,148276173,133381507,4452138,186514559,317056979,213094580,164602696,38337352,92415,38807,17116,17958,18324,19007,20010,20071,18736,13027,26228,18052,17305,30915,25695,1006,28520,47559,27959,19424,5776,209190,441356,세곡동,239797,151781,22506,24486,37108,28326,17359,21996,42286,30687,16227,16367,24489,21728,21736,21908,21832,21821,21778,21589,21117,3223,168,715,1000,472,304,564,2418,268,2,19,43,44,83,77,3614875.0,7.0,798255194.0,201956825.0,98578567.0,62035024.0,109328528.0,147224773.0,28630487.0,23125167.0,90524624.0,36851199.0,14,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
103639575,2021,4,시간대_14~17_매출_금액,골목상권,포이초등학교(개포목련어린이공원),805453484,105803,602508912,202944572,110171973,120469084,113927052,122412955,135527848,99635606,103308966,7114285,149678011,259057745,199177777,125910779,63401832,80131,25672,15021,16281,15231,16357,17241,12589,13083,9891,17172,18448,14927,27303,18062,1930,23583,31225,23155,16674,9189,204610,441598,개포4동,137098,924167,193379,94872,158802,157923,137840,181351,333899,219549,91598,77001,97054,105068,133469,132995,132828,131519,130761,129701,132892,4267,618,656,716,703,725,849,1912,1556,2,236,342,331,306,339,3091267.0,7.0,1995713025.0,471761705.0,248526502.0,149646467.0,233510127.0,350604435.0,83169438.0,58149253.0,314687930.0,85657168.0,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
444284097,2021,4,시간대_14~17_매출_금액,발달상권,논현역,3878121972,631060,2997563157,880558815,541578170,580457496,579679174,617547024,678301293,501511320,379047495,37533233,1179561190,1323998829,658399983,393839686,173465872,498317,132743,91098,97627,99114,99910,110568,75253,57490,67207,146650,89809,77623,148565,101206,9999,218354,207687,98891,59401,26466,201936,445730,논현1동,321182,2603152,141355,547012,677305,515704,341052,380724,464281,524636,415062,424078,499040,276054,383514,404761,406608,406102,400204,320113,281850,3722,240,702,857,630,551,742,2397,12723,29,2723,4108,3218,1875,770,3218459.0,7.0,3814667562.0,872083428.0,484609839.0,304342889.0,427378253.0,646087312.0,171133682.0,119586422.0,624440537.0,165005200.0,107,1.0,7.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0
220652906,2021,4,시간대_14~17_매출_금액,발달상권,한티역,1455833726,318295,1018497127,437336599,177953438,192016294,198772161,210906200,238849034,236262625,201073974,131255218,265220087,255787684,464321327,269733121,53360234,219682,98613,40110,41383,43563,44915,49711,54264,44349,13747,47720,49109,52112,99366,56241,44534,61697,46887,96434,57370,9609,204740,444220,대치4동,112734,924475,316406,95774,90659,190426,119251,111958,122745,157840,142790,168835,226456,105812,127771,129913,130619,130873,132809,142936,129555,1483,271,240,150,288,289,245,683,753,1,118,182,201,143,108,4127153.0,8.0,1067199535.0,243618363.0,132904894.0,74723901.0,116662603.0,174989831.0,42378327.0,30287874.0,206090368.0,45543374.0,65,1.0,6.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
449707694,2021,4,시간대_14~17_매출_금액,발달상권,선정릉역,3211021828,479701,2568932468,642089360,454520951,517060208,503432182,529624964,564294163,372765299,269324061,29688669,801262729,977428428,699350329,346100041,168346423,393119,86582,69686,80665,78207,81432,83129,49961,36621,25483,110316,95988,71452,108731,67731,8910,140641,146135,94366,49275,24228,204022,445778,삼성2동,323475,2312376,293558,406569,539522,473181,283045,316502,481417,490345,352469,353903,392396,241843,339345,356937,357074,355579,343926,285394,274120,6714,804,1098,1452,1288,894,1178,3816,11920,32,2669,4154,2699,1509,857,3669932.0,7.0,4195722577.0,972042077.0,520457583.0,329805664.0,458997625.0,728957375.0,170883058.0,128518628.0,705868339.0,180192228.0,73,4.0,4.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0
430102216,2021,4,시간대_14~17_매출_금액,발달상권,강남구청역,3086756147,475791,2425661984,661094163,436221348,483763044,490122978,495514460,520040154,360039454,301054709,46753744,734887606,847678240,709666884,385608184,145562622,380186,95605,68181,77472,77340,76697,80496,52550,43055,30448,100515,89740,71300,113955,69833,13059,141901,130534,95441,56521,20518,203597,446308,논현2동,173252,1858495,179775,378440,460057,382192,228004,230028,291534,369275,321424,328813,363701,183749,273768,297656,299397,297587,287365,212875,189846,1522,147,292,382,251,204,246,920,7726,27,1589,2070,1890,1381,769,3950137.0,8.0,1470778245.0,329245525.0,182485973.0,118566705.0,160296958.0,257034886.0,65902964.0,43337142.0,253366640.0,60541452.0,88,2.0,5.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0
2491206954,2021,4,시간대_14~17_매출_금액,발달상권,역삼역,16216093469,2426065,13617013477,2599079992,2662415134,2650189153,2706615555,2745804068,2851989567,1449771955,1149308037,59914671,3724736634,4914097595,3202855583,1513118815,714487213,2065198,360867,376490,417965,424210,425118,421415,198027,162840,161699,595113,478212,376084,518386,296571,12382,669103,808474,495479,237592,112626,203179,444549,역삼1동,562807,4446978,143778,1031607,1334743,934430,533648,468771,541052,927918,892529,893067,839025,353387,688421,774388,776095,767664,705720,397555,337137,6083,523,1507,1800,856,603,794,4337,58731,93,10093,18065,15897,10840,3743,3487230.0,7.0,3212597751.0,761484722.0,412431727.0,282783645.0,348687928.0,558361252.0,141763838.0,107017811.0,456049389.0,144017439.0,172,2.0,25.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0
509859772,2021,4,시간대_14~17_매출_금액,발달상권,학동역,3916967243,583178,3149107412,767859831,583536615,625420383,610776846,663001768,666371800,426946715,340913116,24814399,1010041156,1203575962,853233737,399110772,174308042,483568,99610,86900,99876,96214,101402,99176,55458,44152,44378,166105,106250,80559,113395,72491,5933,182026,183126,111114,56848,24571,202659,446009,논현1동,366287,1905550,112155,427146,509353,375516,233382,247997,343863,408134,320784,319128,328679,184959,284467,304133,305085,304790,292062,218015,196997,4438,275,755,1109,868,578,853,2983,13888,40,2898,3769,2969,1869,2343,3300184.0,7.0,2887323339.0,672084676.0,364642550.0,238093910.0,319707033.0,501584928.0,123309144.0,91726667.0,449881837.0,126292594.0,68,4.0,6.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0
340510511,2021,4,시간대_14~17_매출_금액,발달상권,압구정역,2042137574,355616,1589033976,453103598,295864642,302822734,311172285,321098705,358075610,259194349,193909249,47441901,515850398,585508725,427881734,294212864,109943535,277149,78467,51223,54271,54461,54855,62339,45625,32842,14198,83813,64173,62022,88467,42943,13570,107192,98443,68709,45915,15954,202482,447331,신사동,251746,1951390,273882,336144,406898,373181,257265,304021,215434,358818,370706,399194,440478,166759,280138,302848,297772,301256,307530,255526,206319,1129,157,157,213,198,140,264,598,8579,134,2204,2146,1550,1314,1231,3837465.0,8.0,1170392552.0,255344142.0,144885889.0,96324401.0,128681691.0,209264501.0,54262408.0,33378458.0,200618712.0,47632350.0,215,0.0,14.0,0.0,1.0,36.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,6.0
569158325,2021,4,시간대_14~17_매출_금액,발달상권,강남을지병원,4283235662,625860,3407209039,876026623,613742423,678923927,660386330,708842475,745313884,496461610,379565013,33417839,1051834555,1323471958,822917334,493939035,178884120,516549,109311,91466,103169,103812,106127,111975,61918,47393,46232,155337,134480,87127,126515,76169,8007,183760,193529,110410,70941,27000,202498,446725,압구정동,295195,1611003,124517,336824,429673,326886,186981,206122,260165,322030,283996,291899,303069,149845,234953,256781,257353,256439,250248,191224,164006,2366,254,457,495,423,288,449,1367,11725,44,3417,3232,2506,1512,1014,3360098.0,7.0,1867827087.0,433101939.0,233668445.0,152366048.0,208092323.0,328309517.0,80296880.0,57019975.0,294713159.0,80258801.0,75,0.0,3.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0
565291703,2021,4,시간대_14~17_매출_금액,발달상권,삼성역,3541065112,626266,2944329244,596735868,522825754,580931624,592163828,610401435,638006603,345051490,251684378,25129495,805344153,1132048913,807378941,371418583,155451079,534072,92194,96545,107704,109561,110927,109335,51126,41068,16711,193076,137509,104289,121557,53124,6408,166368,213834,129940,64229,23991,205584,445468,대치2동,356337,948211,81482,186764,263183,200956,117089,98736,72254,217083,207374,205796,185154,60552,145299,161813,163753,163392,152490,88221,73243,746,62,176,173,115,116,104,508,43324,244,8091,13641,10294,6385,4669,4017738.0,8.0,1108323437.0,230560578.0,141953637.0,82298606.0,115571409.0,192958484.0,58710557.0,30146073.0,211523845.0,44600248.0,86,3.0,15.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0
205384857,2021,4,시간대_14~17_매출_금액,골목상권,매봉역 1번,1142014429,172261,826606647,315407782,143944239,158670933,165016138,172923346,186051991,176637757,138770025,15373443,191915385,300032514,240683162,217720294,90520560,127890,44371,23270,23885,24980,26075,29680,24387,19984,6114,40949,32097,29566,38122,25413,3650,38873,49071,36044,28950,10973,203984,443063,도곡1동,52363,284509,36209,43817,49756,44253,48803,61670,53609,59348,44108,43360,53933,30153,41047,42779,43348,42783,42004,36191,36359,890,121,142,116,109,159,243,353,10837,34,2175,2199,3202,3019,208,4853527.0,8.0,539131517.0,124174281.0,69799635.0,42314956.0,65539115.0,99775071.0,26420143.0,15291036.0,72250248.0,23567032.0,15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
225321748,2021,4,시간대_14~17_매출_금액,발달상권,서울세관,1655913454,227188,1354666437,301247017,243819276,277951667,267077287,285827827,279990380,175940108,125306909,9490034,380514256,514434205,273922261,188407874,156126770,191481,35707,35418,38667,37552,40555,39289,20774,14933,15080,57456,48799,30877,45518,29458,1922,62844,76364,38937,22327,15330,203125,446206,논현2동,185480,633058,45680,120330,165557,139651,78012,83827,103299,133020,112538,111888,113774,58539,93519,102463,103091,102680,98644,70547,62114,1453,109,189,275,280,232,368,940,9664,15,1699,2887,2578,1611,874,3429613.0,7.0,401199127.0,107058927.0,50112194.0,32455221.0,50525695.0,67225716.0,15302790.0,13311988.0,47246913.0,17959683.0,38,4.0,5.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
282553356,2021,4,시간대_14~17_매출_금액,발달상권,압구정로데오역(압구정로데오),1732961453,257534,1223223795,509737658,219209442,243783073,216756361,238849789,304625130,306998130,202739528,19220358,569712770,512906933,227997108,150400062,128310675,179465,78069,30396,32441,34396,36614,45618,46962,31107,23129,45148,47719,42842,58156,40540,4168,103315,78434,33040,21520,8749,203548,447476,압구정동,265702,2230947,193140,537707,541312,402312,263661,292814,257335,371928,418409,448936,516410,217929,301894,331352,335484,340503,351201,322542,247968,1843,267,240,256,318,276,486,793,11735,41,2963,4419,2469,1425,418,4378212.0,8.0,1694893928.0,371500250.0,215369792.0,134984257.0,192729077.0,310821970.0,84173872.0,47463344.0,267617777.0,70233589.0,77,1.0,4.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
1025702436,2021,4,시간대_14~17_매출_금액,발달상권,뱅뱅사거리,7313517184,1117585,5702237620,1611279564,1040099120,1100603813,1116964070,1161631959,1282938658,871420784,739858780,56877938,1753705011,2340542918,1429153127,909920910,384557604,901143,216442,168708,178619,179736,182805,191275,115865,100577,77015,229357,203548,166674,264407,176584,15857,304704,349063,218166,136224,53259,202785,443423,역삼1동,317600,2309420,200581,433048,607896,481852,293768,292276,439238,498313,380535,369744,387777,233812,347082,370316,371715,369814,354263,255015,241214,6623,509,1616,2037,1095,647,719,4718,27363,72,5748,8234,6678,4352,2279,4243697.0,8.0,3473998985.0,775132929.0,447504051.0,299824965.0,368323842.0,581284915.0,167186468.0,112849645.0,570086330.0,151805840.0,85,2.0,13.0,0.0,1.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0
